Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,TP9,TP10,Event Id,Event Date,Event Duration
250.2109374998,22,3287.4357910156,2724.2307128906,5872.3076171875,7424.3588867188,7577.9487304688,7164.4873046875,7344.3588867188,2805.1281738281,7048.5898437500,7099.4873046875,1589.7435302734,6703.5898437500,5246.5385742188,4370.7690429688,7248.3334960938,3197.4357910156,,,
250.2187499998,22,7339.1025390625,2505.6411132813,5111.5385742188,5236.9228515625,6449.6152343750,7596.7949218750,6850.1284179688,4093.2050781250,7426.2822265625,2944.4870605469,4118.4614257813,5507.9487304688,4965.6411132813,6269.8715820313,1233.5897216797,3952.8205566406,,,
250.2265624998,22,4550.7690429688,4754.3588867188,4060.8974609375,7102.5639648438,8280.5126953125,6169.8715820313,1976.9230957031,6696.5385742188,885.5128173828,4016.4101562500,8264.2304687500,1236.5384521484,3231.2819824219,3764.4870605469,3728.9743652344,4568.5898437500,,,
250.2343749998,22,8243.3330078125,8071.5385742188,2456.0256347656,1761.1538085938,1488.0769042969,739.8717651367,5728.0771484375,4300.1284179688,8392.8203125000,5459.7436523438,4218.8461914063,7009.8715820313,138.4615325928,7317.1796875000,3475.8974609375,4777.9487304688,,,
250.2421874998,22,339.3589782715,1359.8718261719,7128.3334960938,3687.6923828125,2335.2563476563,2553.3332519531,620.2564086914,4266.5385742188,3984.4870605469,2573.4614257813,1161.9230957031,4183.7177734375,797.9487304688,5256.9228515625,3562.8205566406,4908.2050781250,,,
250.2499999998,22,7648.7177734375,1916.9230957031,7162.0512695313,5198.3334960938,6907.6923828125,6948.7177734375,8287.1796875000,1558.7178955078,3827.0512695313,8086.2822265625,4084.7436523438,3037.6923828125,7117.8203125000,5350.7690429688,3703.2050781250,2897.8205566406,,,
250.2578124998,22,219.7435760498,2223.7180175781,8328.2050781250,3594.1025390625,6632.9487304688,5090.3847656250,5883.2050781250,5583.7177734375,2771.0256347656,492.5640869141,2478.3332519531,6153.9741210938,6137.0512695313,2424.6154785156,2515.6411132813,1576.4102783203,,,
250.2656249998,22,8214.7431640625,1895.3846435547,5193.5898437500,6753.7177734375,3261.4101562500,8307.6923828125,3019.8718261719,6910.8974609375,1963.3333740234,611.5384521484,3385.7692871094,3573.0769042969,532.3076782227,222.9487152100,5223.8461914063,1161.7949218750,,,
250.2734374998,22,6883.8461914063,5945.7690429688,5366.2822265625,4929.8715820313,2647.5642089844,4843.9741210938,1226.6666259766,2155.0000000000,4462.1796875000,4619.8715820313,873.0769042969,7192.9487304688,667.0512695313,4457.9487304688,2309.1025390625,5971.7949218750,,,
250.2812499998,22,1202.1794433594,6842.1796875000,3106.5385742188,5585.5126953125,8189.1025390625,6150.0000000000,3624.6154785156,3628.5898437500,72.6922988892,3899.1025390625,2684.8718261719,3864.2307128906,769.3589477539,1511.4102783203,6325.0000000000,506.1538391113,,,
250.2890624998,22,5809.1025390625,6824.1025390625,2223.9743652344,2911.0256347656,3942.9487304688,505.6410217285,192.9487152100,7221.2822265625,5624.4873046875,2147.6923828125,5224.6152343750,382.4358825684,7015.8974609375,3059.3588867188,4403.9741210938,3038.4614257813,,,
250.2968749998,22,8094.3588867188,579.6153564453,6531.9228515625,2848.9743652344,7465.1284179688,4964.1025390625,4188.3334960938,1806.6666259766,142.0512695313,860.2564086914,6231.5385742188,3410.7692871094,5645.8974609375,7253.9746093750,2789.3588867188,413.5897216797,,,
250.3046874998,22,3523.9743652344,1073.9743652344,6169.2309570313,5064.2309570313,2723.9743652344,8097.0512695313,6606.9228515625,361.6666564941,1079.8718261719,2422.8205566406,1203.5897216797,4850.5126953125,7375.3847656250,5215.6411132813,287.4358825684,4128.9741210938,,,
250.3124999998,22,6229.7436523438,8152.4360351563,1515.8974609375,5978.5898437500,1275.0000000000,6336.9228515625,7434.8715820313,7048.9741210938,4593.8461914063,8360.2568359375,7559.4873046875,1682.3077392578,1864.7435302734,7727.5639648438,4144.3588867188,7712.9487304688,,,
250.3203124998,22,7683.4614257813,6809.4873046875,5799.1025390625,125.2564010620,167.3076782227,7409.6152343750,3399.2307128906,3019.3588867188,5740.8974609375,612.4359130859,3745.0000000000,4652.1796875000,4107.5639648438,7576.1538085938,3595.8974609375,138.2051239014,,,
250.3281249998,22,5682.6923828125,6907.8203125000,3753.4614257813,7274.6152343750,4211.7949218750,7689.6152343750,6842.3076171875,3230.8974609375,2691.1538085938,1872.3077392578,5155.3847656250,5281.7949218750,4585.3847656250,3004.6154785156,5998.4614257813,2331.9230957031,,,
250.3359374998,22,7398.5898437500,6602.8203125000,3119.4870605469,3355.2563476563,2744.6154785156,4733.2050781250,5141.7949218750,7165.5126953125,8247.4355468750,5357.4360351563,1988.2050781250,1301.2821044922,951.2820434570,7346.7949218750,1486.1538085938,1792.3077392578,,,
250.3437499998,22,5907.4360351563,5760.8974609375,4589.1025390625,6896.9228515625,6150.3847656250,2896.7949218750,586.0256347656,3270.3845214844,4855.6411132813,4275.8974609375,3843.5898437500,3427.0512695313,3960.6411132813,4052.3076171875,5412.1796875000,3351.7949218750,,,
250.3515624998,22,3850.2563476563,2186.6667480469,3223.3332519531,1487.5640869141,1885.3846435547,7465.5126953125,723.4615478516,4512.5639648438,4416.7949218750,4947.8203125000,6616.7949218750,519.8717651367,3802.5642089844,8223.3330078125,3593.0769042969,7733.5898437500,,,
250.3593749998,22,793.8461303711,4811.9228515625,7769.3588867188,7555.6411132813,1333.2050781250,5120.8974609375,7727.6923828125,1477.8205566406,7710.0000000000,2354.3588867188,745.5128173828,2993.9743652344,1997.9487304688,5103.4614257813,2555.7692871094,5828.2050781250,,,
250.3671874998,22,1772.0512695313,2571.4101562500,3787.9487304688,7141.9228515625,3602.3076171875,2573.0769042969,1162.4359130859,3743.0769042969,4215.2563476563,2074.3588867188,797.4359130859,7796.6665039063,6567.5639648438,3051.0256347656,3403.3332519531,6863.7177734375,,,
250.3749999998,22,4903.3334960938,1416.6666259766,4737.9487304688,5918.9741210938,8178.2050781250,3775.2563476563,5362.5639648438,1967.0512695313,8024.8715820313,4203.9741210938,2076.5385742188,2325.1281738281,5530.5126953125,7446.5385742188,1549.1025390625,6647.9487304688,,,
250.3828124998,22,1886.2821044922,2494.6154785156,2347.9487304688,740.0000000000,1901.4102783203,6748.8461914063,4325.7690429688,2015.5128173828,333.0769042969,6640.1284179688,5936.4101562500,3219.2307128906,6538.2050781250,204.9999847412,1518.2050781250,6188.8461914063,,,
250.3906249998,22,1897.8205566406,6008.4614257813,7307.5639648438,7327.4360351563,4232.6923828125,1660.3846435547,2701.9230957031,5480.8974609375,3064.2307128906,1673.0769042969,1307.1794433594,2454.3588867188,1943.0769042969,5098.2050781250,60.5128097534,5035.8974609375,,,
250.3984374998,22,7245.2563476563,1575.3846435547,5277.0512695313,7017.8203125000,2024.3590087891,6037.0512695313,979.3589477539,6279.8715820313,3418.9743652344,7355.3847656250,5645.1284179688,3305.1281738281,5377.3076171875,3296.0256347656,5042.9487304688,6614.2309570313,,,
250.4062499998,22,3387.4357910156,5270.6411132813,2862.8205566406,585.1281738281,6300.2563476563,1332.3077392578,7441.6665039063,4947.8203125000,6151.2822265625,935.0000000000,6380.3847656250,5560.1284179688,8333.2050781250,7343.8461914063,1720.1281738281,8000.5126953125,,,
250.4140624998,22,1298.0769042969,7592.1796875000,7866.1538085938,1402.3077392578,4593.2050781250,3681.4101562500,4315.0000000000,7799.1025390625,2125.3845214844,3656.7949218750,4095.0000000000,579.4871826172,8291.2822265625,4354.1025390625,4054.7436523438,7017.4360351563,,,
250.4218749998,22,105.6410140991,5392.9487304688,6724.6152343750,8386.9228515625,5024.2309570313,4750.7690429688,3156.6667480469,1525.3846435547,5332.3076171875,2629.2307128906,2937.9487304688,7944.8715820313,7725.1284179688,8154.1025390625,5479.1025390625,3854.7436523438,,,
250.4296874998,22,4879.1025390625,4987.1796875000,3405.7692871094,6117.8203125000,265.1282043457,6999.8715820313,189.2307586670,2035.8974609375,1453.5897216797,46.2820434570,3127.3076171875,3682.4357910156,3966.5385742188,6068.5898437500,2681.4101562500,797.4359130859,,,
250.4374999998,22,7570.3847656250,5522.1796875000,2965.7692871094,3413.5898437500,3381.2819824219,5756.9228515625,6072.9487304688,5201.9228515625,8028.7177734375,28.0769138336,2160.5126953125,553.8461303711,1882.0512695313,4881.6665039063,6334.3588867188,8174.1025390625,,,
250.4453124998,22,1072.3077392578,8355.6406250000,6579.6152343750,6943.2050781250,2154.4870605469,2767.8205566406,1892.8205566406,6061.5385742188,944.1025390625,7083.4614257813,5825.3847656250,8102.5639648438,4814.1025390625,2137.8205566406,5187.5639648438,7716.6665039063,,,
250.4531249998,22,8145.2563476563,558.0769042969,3273.3332519531,5417.0512695313,3921.1538085938,4711.5385742188,3725.6411132813,6317.5639648438,2681.0256347656,6759.3588867188,1622.3077392578,6613.5898437500,6651.0258789063,3100.6411132813,4624.2309570313,3400.5129394531,,,
250.4609374998,22,5152.5639648438,7934.7436523438,7161.6665039063,6355.7690429688,3685.6411132813,7090.1284179688,703.9743652344,5433.9741210938,3597.3076171875,5046.5385742188,4616.9228515625,5933.5898437500,2045.1281738281,5469.6152343750,6504.8715820313,2128.2050781250,,,
250.4687499998,22,3985.3845214844,3525.3845214844,4690.3847656250,6930.8974609375,6085.3847656250,3971.7949218750,689.8717651367,2683.0769042969,7824.3588867188,2478.7180175781,1176.2821044922,7528.3334960938,2402.0512695313,4018.5898437500,8151.1538085938,7007.4360351563,,,
250.4765624998,22,2938.8461914063,6728.4614257813,4970.0000000000,5437.0512695313,7730.6411132813,1761.6666259766,5327.1796875000,7898.2050781250,7594.2309570313,2230.2563476563,4902.4360351563,1028.9743652344,7586.6665039063,939.2307739258,2761.9230957031,8379.7431640625,,,
250.4843749998,22,8156.2822265625,5410.3847656250,1252.9487304688,5323.2050781250,3270.8974609375,623.3333129883,8147.5639648438,7602.0512695313,2918.2050781250,6573.5898437500,8223.0771484375,764.4871826172,2844.2307128906,6056.7949218750,1054.7435302734,3059.2307128906,,,
250.4921874998,22,2953.4614257813,6869.8715820313,6080.1284179688,524.3589477539,2903.3332519531,1708.7178955078,2995.8974609375,1708.2050781250,7126.4101562500,7021.4101562500,6142.8203125000,5754.4873046875,8015.8974609375,693.4615478516,978.3333129883,314.7435913086,,,
250.4999999998,22,2110.2563476563,3978.7180175781,4159.7436523438,7785.8974609375,6780.6411132813,557.4359130859,5887.4360351563,5421.4101562500,3684.7436523438,1092.5640869141,6862.8203125000,527.8204956055,8251.6669921875,2602.8205566406,4182.5639648438,990.1281738281,,,
250.5078124998,22,2931.0256347656,2052.5642089844,697.0512695313,5536.7949218750,4903.2050781250,3310.3845214844,6097.0512695313,6088.7177734375,1127.0512695313,7226.0258789063,224.9999847412,1000.1281738281,3956.1538085938,6457.4360351563,1586.9230957031,6105.7690429688,,,
250.5156249998,22,459.4871826172,6351.5385742188,5648.9741210938,6002.3076171875,6454.6152343750,1637.4359130859,3648.3332519531,5594.2309570313,4579.7436523438,6363.0771484375,7916.0258789063,4242.1796875000,5203.9741210938,4231.4101562500,2206.7949218750,3794.3588867188,,,
250.5234374998,22,976.0256347656,2985.6411132813,5547.5639648438,7612.3076171875,3239.7436523438,3829.3588867188,3379.1025390625,5730.3847656250,7103.0771484375,1190.1281738281,2952.0512695313,2789.3588867188,3124.1025390625,4752.8203125000,4654.1025390625,4043.7180175781,,,
250.5312499998,22,7905.7690429688,4918.0771484375,3881.6667480469,7983.5898437500,5664.4873046875,4392.8203125000,5377.3076171875,4702.9487304688,1998.2050781250,1214.3590087891,1311.1538085938,5103.7177734375,7343.8461914063,4736.6665039063,3575.0000000000,6454.4873046875,,,
250.5390624998,22,4163.7177734375,5631.5385742188,4538.0771484375,6095.1284179688,2553.0769042969,3766.0256347656,3545.6411132813,4072.1794433594,2983.9743652344,4968.0771484375,113.4615325928,1155.0000000000,888.7179565430,3147.4357910156,1845.8974609375,3823.4614257813,,,
250.5468749998,22,8357.8203125000,5934.1025390625,25.2564010620,6932.5639648438,3623.7180175781,3945.7692871094,6418.7177734375,5612.5639648438,6985.5126953125,59.1025543213,4767.9487304688,7972.9487304688,545.1281738281,3840.7692871094,4033.4614257813,6498.0771484375,,,
250.5546874998,22,6745.2563476563,8039.1025390625,4406.2822265625,5772.5639648438,5965.1284179688,6847.0512695313,8330.7695312500,3933.3332519531,5196.6665039063,494.6153869629,4356.2822265625,2941.1538085938,7033.8461914063,180.1281890869,3233.3332519531,5906.0258789063,,,
250.5624999998,22,7107.1796875000,5556.4101562500,4146.1538085938,6283.5898437500,904.2307739258,1899.3590087891,265.7692260742,3417.6923828125,7588.3334960938,596.5384521484,7603.0771484375,2714.8718261719,7408.8461914063,6857.6923828125,5724.4873046875,7882.3076171875,,,
250.5703124998,22,5893.8461914063,5033.2050781250,6358.4614257813,1923.7178955078,6538.4614257813,229.4871673584,7873.0771484375,6027.6923828125,1068.5897216797,1365.3846435547,6438.8461914063,7714.2309570313,5268.7177734375,6170.8974609375,2580.2563476563,248.0769195557,,,
250.5781249998,22,793.8461303711,3934.7436523438,8347.6923828125,3352.0512695313,293.2051086426,1141.6666259766,1632.0512695313,6165.5126953125,8298.7177734375,1846.9230957031,4648.8461914063,8066.9228515625,7909.1025390625,7129.6152343750,2482.8205566406,7457.8203125000,,,
250.5859374998,22,4787.4360351563,7688.9746093750,3461.0256347656,1578.9743652344,5325.8974609375,3437.5642089844,4063.0769042969,2366.9230957031,4199.3588867188,1044.2307128906,7996.9228515625,6520.5126953125,1861.0256347656,187.9487152100,3009.1025390625,8345.3847656250,,,
250.5937499998,22,689.4871826172,866.2820434570,1099.1025390625,7274.1025390625,6214.7436523438,7170.1284179688,139.1025543213,4692.6923828125,3145.7692871094,1241.4102783203,4446.5385742188,6734.1025390625,6017.3076171875,3155.6411132813,6559.8715820313,90.7692184448,,,
250.6015624998,22,3705.2563476563,6973.4614257813,79.3589630127,2312.6923828125,593.3333129883,2903.3332519531,7040.2563476563,250.6410217285,1295.5128173828,1566.9230957031,4872.0512695313,4007.6923828125,3504.7436523438,4520.2563476563,4788.9741210938,3494.6154785156,,,
250.6093749998,22,6560.6411132813,3574.7436523438,822.1795043945,6842.4360351563,5869.1025390625,7996.6665039063,4310.3847656250,902.3076782227,6970.1284179688,1387.1794433594,5332.9487304688,6081.7949218750,8398.0771484375,5717.3076171875,7088.5898437500,2150.1281738281,,,
250.6171874998,22,3585.5129394531,7998.4614257813,3781.7949218750,3068.7180175781,7887.8203125000,2680.2563476563,8164.3588867188,535.8973999023,2984.4870605469,4860.1284179688,1337.1794433594,7650.8974609375,6422.5639648438,8130.3847656250,1008.3333129883,2143.2050781250,,,
250.6249999998,22,952.0512695313,2555.7692871094,5305.1284179688,4065.7692871094,221.1538391113,2265.8974609375,6531.6665039063,611.1538085938,1805.1281738281,4849.4873046875,2265.7692871094,8223.9746093750,3770.3845214844,6480.2563476563,8081.2822265625,287.8204956055,,,
250.6328124998,22,3005.0000000000,7443.8461914063,6086.5385742188,3313.0769042969,2575.1281738281,8331.5380859375,5344.7436523438,8123.2050781250,7080.1284179688,6546.9228515625,5839.6152343750,701.7948608398,2112.6923828125,3638.2050781250,7461.4101562500,7372.1796875000,,,
250.6406249998,22,4607.0512695313,7171.1538085938,4041.9230957031,1316.5384521484,5179.8715820313,4242.9487304688,4838.9741210938,4661.4101562500,2084.3588867188,3025.3845214844,6151.5385742188,1348.0769042969,4158.4614257813,6218.5898437500,7873.9746093750,7811.4101562500,,,
250.6484374998,22,5764.7436523438,1530.1281738281,217.8205108643,256.7948608398,1004.8717651367,8184.2309570313,6745.3847656250,2726.9230957031,892.1795043945,7330.6411132813,2037.3077392578,5092.0512695313,5880.6411132813,2295.5126953125,1451.1538085938,2852.4357910156,,,
250.6562499998,22,391.7948608398,2368.0769042969,7986.2822265625,2003.8461914063,1884.7435302734,6861.1538085938,7432.6923828125,7483.5898437500,3798.5898437500,718.5897216797,239.1025543213,5898.0771484375,5941.6665039063,1496.1538085938,3194.3588867188,587.6923217773,,,
250.6640624998,22,2413.4614257813,7776.0258789063,2420.8974609375,1873.9743652344,7778.5898437500,7581.2822265625,2349.8718261719,7336.0258789063,8356.6669921875,472.9486999512,840.7692260742,6700.5126953125,5434.2309570313,3042.6923828125,4760.0000000000,3641.7949218750,,,
250.6718749998,22,3606.5385742188,2664.6154785156,6229.7436523438,155.2564086914,2584.8718261719,4542.0512695313,4651.5385742188,6367.3076171875,7159.8715820313,2709.7436523438,8120.6411132813,1104.7435302734,1178.2050781250,4747.5639648438,7228.7177734375,5223.8461914063,,,
250.6796874998,22,3033.7180175781,651.6666870117,6953.5898437500,5279.6152343750,1623.5897216797,653.7179565430,2729.4870605469,1261.2821044922,1311.1538085938,5624.6152343750,6039.8715820313,790.7692260742,3255.1281738281,3902.8205566406,4708.0771484375,4004.2307128906,,,
250.6874999998,22,7711.6665039063,6991.5385742188,5667.5639648438,1168.2050781250,4436.6665039063,2862.5642089844,1348.3333740234,2405.1281738281,534.2307739258,6754.7436523438,4897.0512695313,4941.6665039063,6134.7436523438,5228.0771484375,4775.8974609375,5414.6152343750,,,
250.6953124998,22,2681.5385742188,430.7692260742,2520.5126953125,7795.6411132813,4383.8461914063,2804.8718261719,5774.7436523438,2500.3845214844,5417.9487304688,5970.0000000000,2001.2821044922,2899.6154785156,851.6666870117,4455.0000000000,2261.7949218750,6499.1025390625,,,
250.7031249998,22,3495.7692871094,7515.1284179688,6286.2822265625,555.3845825195,7945.0000000000,4344.4873046875,8168.9746093750,6189.2309570313,3607.9487304688,6994.1025390625,2140.7692871094,2058.3332519531,5537.1796875000,1311.5384521484,3453.0769042969,8299.2304687500,,,
250.7109374998,22,5341.2822265625,544.6153564453,3037.6923828125,8125.0000000000,5970.3847656250,1139.4871826172,105.7692184448,8390.0000000000,7816.0258789063,7355.5126953125,1674.2307128906,3839.4870605469,124.8717880249,7764.8715820313,5846.9228515625,2010.3846435547,,,
250.7187499998,22,997.1795043945,3158.8461914063,308.9743652344,7462.3076171875,5814.6152343750,7172.6923828125,4610.1284179688,1973.8461914063,7228.2050781250,1580.7691650391,1536.2821044922,2782.9487304688,4840.7690429688,1532.6922607422,8044.4873046875,1163.7178955078,,,
250.7265624998,22,5998.0771484375,3354.1025390625,4989.6152343750,687.6923217773,15.8974266052,7221.0258789063,3104.7436523438,6546.1538085938,7425.0000000000,5879.3588867188,4321.4101562500,6108.8461914063,4714.3588867188,5024.1025390625,600.7692260742,2259.1025390625,,,
250.7343749998,22,2787.5642089844,8280.1279296875,1739.3590087891,278.8461303711,8057.3076171875,2219.6154785156,4127.5639648438,5045.3847656250,4252.6923828125,3901.5385742188,6517.4360351563,8353.7177734375,6593.2050781250,2782.8205566406,1117.0512695313,1655.5128173828,,,
250.7421874998,22,1941.7949218750,6341.4101562500,558.0769042969,5280.5126953125,2703.0769042969,7004.4873046875,433.9743652344,4406.9228515625,5091.2822265625,7592.1796875000,2401.2819824219,5772.6923828125,3781.4101562500,2454.8718261719,667.9487304688,575.2564086914,,,
250.7499999998,22,7533.7177734375,631.9230957031,7062.9487304688,4373.7177734375,430.6410217285,857.1795043945,7847.5639648438,4182.5639648438,2030.7691650391,1961.2821044922,6091.1538085938,1480.0000000000,4792.0512695313,7209.7436523438,6069.6152343750,3916.9230957031,,,
250.7578124998,22,4148.3334960938,1080.6409912109,4485.1284179688,4366.4101562500,3520.5129394531,2876.2819824219,5094.4873046875,6090.8974609375,4013.8461914063,5148.8461914063,1976.1538085938,3042.5642089844,2757.4357910156,5636.1538085938,8252.1796875000,5802.1796875000,,,
250.7656249998,22,1722.3077392578,7338.3334960938,5501.5385742188,5529.1025390625,2786.5385742188,7567.4360351563,2904.8718261719,5064.2309570313,2237.4357910156,4493.5898437500,414.4871826172,6208.4614257813,2692.5642089844,1160.2563476563,3635.6411132813,3229.2307128906,,,
250.7734374998,22,2668.9743652344,3668.2050781250,1659.3590087891,2275.7692871094,8106.6665039063,254.1025543213,1830.6409912109,2628.9743652344,8273.7177734375,3250.8974609375,2197.6923828125,3952.1794433594,6056.5385742188,1797.5640869141,6714.8715820313,8263.4619140625,,,
250.7812499998,22,4695.1284179688,3685.7692871094,1752.5640869141,7839.3588867188,5641.9228515625,3000.5129394531,7559.7436523438,6618.8461914063,2881.6667480469,1414.2307128906,7708.2050781250,2989.2307128906,1226.7949218750,7732.3076171875,1137.1794433594,7074.1025390625,,,
250.7890624998,22,8091.9228515625,4581.2822265625,1068.7178955078,2426.5385742188,8371.5380859375,388.4615173340,565.6409912109,2268.3332519531,5125.5126953125,4992.9487304688,1809.8718261719,2357.5642089844,702.3076782227,4500.2563476563,4444.3588867188,578.2051391602,,,
250.7968749998,22,3770.6411132813,2482.9487304688,1808.9743652344,2351.1538085938,3556.2819824219,7384.8715820313,7125.7690429688,3712.4357910156,4530.0000000000,4514.1025390625,4118.4614257813,3199.7436523438,2443.0769042969,1368.0769042969,5605.0000000000,5001.2822265625,,,
250.8046874998,22,4109.6152343750,6347.6923828125,4341.4101562500,4815.7690429688,3584.8718261719,1600.6409912109,986.2820434570,405.3846130371,1725.2563476563,922.8204956055,5737.5639648438,3293.5898437500,7635.8974609375,2951.7949218750,7519.8715820313,939.2307739258,,,
250.8124999998,22,3412.1794433594,147.5640869141,3100.7692871094,1529.6153564453,7155.0000000000,5328.8461914063,5268.3334960938,4544.6152343750,6589.3588867188,4605.6411132813,6543.5898437500,4991.6665039063,2603.3332519531,6169.8715820313,6847.0512695313,7426.7949218750,,,
250.8203124998,22,4835.8974609375,6197.0512695313,1812.1794433594,3338.8461914063,2123.0769042969,809.6153564453,6250.3847656250,1765.6409912109,1186.6666259766,3796.0256347656,2319.8718261719,167.3076782227,8159.2309570313,3993.9743652344,5471.0258789063,7768.0771484375,,,
250.8281249998,22,4122.1796875000,2456.5385742188,84.7435836792,6355.0000000000,8208.7177734375,4186.6665039063,5832.1796875000,1875.1281738281,2956.7949218750,5766.5385742188,1407.9487304688,241.7948608398,8389.4873046875,949.6153564453,3110.0000000000,2904.3588867188,,,
250.8359374998,22,2880.5129394531,3219.8718261719,5218.2050781250,5214.1025390625,7263.5898437500,1428.9743652344,6500.3847656250,7265.2563476563,3836.6667480469,6934.8715820313,5924.8715820313,6916.7949218750,4134.8715820313,8226.9228515625,4880.6411132813,617.1795043945,,,
250.8437499998,22,4685.5126953125,295.8974304199,5982.0512695313,7338.2050781250,4753.0771484375,300.1282043457,7655.7690429688,206.6666564941,5247.9487304688,6346.1538085938,7689.6152343750,3883.3332519531,1031.5384521484,6497.6923828125,7764.3588867188,8302.9482421875,,,
250.8515624998,22,5071.5385742188,3093.5898437500,8215.5126953125,1733.3333740234,3563.4614257813,3771.0256347656,2063.2050781250,1723.4615478516,3548.4614257813,4405.5126953125,2013.3333740234,5398.7177734375,5234.8715820313,3627.1794433594,5899.2309570313,4465.8974609375,,,
250.8593749998,22,6039.8715820313,3954.3588867188,3755.8974609375,3238.3332519531,1548.9743652344,3762.1794433594,2631.6667480469,2045.8974609375,6786.9228515625,4319.8715820313,1267.3077392578,713.9743652344,6707.1796875000,6685.0000000000,1292.4359130859,4652.1796875000,,,
250.8671874998,22,1876.4102783203,6636.2822265625,360.3846130371,2801.5385742188,5753.5898437500,1535.2563476563,3464.1025390625,372.8204956055,2229.4870605469,5142.6923828125,5.5128116608,5234.6152343750,5720.7690429688,6301.9228515625,2220.3845214844,363.7179260254,,,
250.8749999998,22,19.9999904633,3025.3845214844,4740.5126953125,5785.8974609375,6972.8203125000,1403.8461914063,8232.9482421875,6122.8203125000,5953.5898437500,2042.8205566406,5193.8461914063,6833.8461914063,6924.2309570313,4902.8203125000,3170.3845214844,6261.9228515625,,,
250.8828124998,22,2915.3845214844,5184.1025390625,2241.0256347656,1858.8461914063,5678.8461914063,7822.1796875000,6490.3847656250,3412.6923828125,7415.2563476563,4328.9741210938,2266.0256347656,4105.1284179688,7110.6411132813,5398.4614257813,2051.1538085938,2684.7436523438,,,
250.8906249998,22,4372.4360351563,4327.5639648438,2891.6667480469,1536.0256347656,213.8461456299,8206.4101562500,2951.0256347656,1992.9487304688,2261.7949218750,4685.1284179688,1712.8205566406,7522.4360351563,2229.1025390625,1097.4359130859,1254.3590087891,5987.6923828125,,,
250.8984374998,22,5382.8203125000,3810.8974609375,7517.0512695313,6321.6665039063,3162.4357910156,7885.7690429688,5598.7177734375,7643.9746093750,6879.3588867188,1739.6153564453,3782.5642089844,7074.6152343750,3833.5898437500,1044.2307128906,5356.1538085938,280.8974304199,,,
250.9062499998,22,6314.7436523438,2699.8718261719,4378.0771484375,4354.4873046875,2942.8205566406,1979.6153564453,1648.0769042969,2395.8974609375,3646.1538085938,3293.0769042969,1040.8974609375,7151.0258789063,5043.7177734375,3279.2307128906,430.3846130371,2839.6154785156,,,
250.9140624998,22,4102.0512695313,2404.2307128906,534.4871826172,7230.5126953125,5720.5126953125,6177.1796875000,4649.6152343750,493.5897216797,7855.3847656250,7476.5385742188,7322.0512695313,1470.0000000000,4500.3847656250,8319.7431640625,6496.7949218750,4925.8974609375,,,
250.9218749998,22,3625.0000000000,7784.2309570313,181.9230651855,5562.3076171875,2004.2307128906,6636.5385742188,5503.4614257813,4546.7949218750,7432.0512695313,41.2820434570,8234.3593750000,6787.1796875000,4555.5126953125,2048.0769042969,5998.0771484375,3843.7180175781,,,
250.9296874998,22,32.6922988892,3650.7692871094,7368.4614257813,2870.3845214844,4063.8461914063,6675.5126953125,7096.1538085938,6167.9487304688,6366.6665039063,5325.3847656250,3341.5385742188,878.0769042969,4468.8461914063,3909.2307128906,2812.9487304688,7155.8974609375,,,
250.9374999998,22,2598.7180175781,6144.8715820313,8192.5644531250,6788.8461914063,5636.2822265625,2141.9230957031,4852.9487304688,2942.9487304688,6692.9487304688,1917.6922607422,520.6409912109,1009.4871826172,8230.3847656250,4918.2050781250,121.1538391113,1021.1538696289,,,
250.9453124998,22,3896.2819824219,3935.5129394531,6632.0512695313,4203.3334960938,7064.2309570313,3415.0000000000,7274.6152343750,8009.4873046875,2221.4101562500,7002.0512695313,7307.9487304688,4417.4360351563,4530.6411132813,219.3589630127,6683.5898437500,458.3333129883,,,
250.9531249998,22,2491.2819824219,2416.0256347656,7723.5898437500,3867.8205566406,3949.6154785156,4374.4873046875,7923.4614257813,1683.0769042969,4050.3845214844,1632.6922607422,7390.6411132813,2252.4357910156,4875.7690429688,5673.4614257813,3378.2050781250,6674.8715820313,,,
250.9609374998,22,7103.5898437500,2833.5898437500,8391.2822265625,2658.8461914063,7208.7177734375,478.3333129883,4962.5639648438,7970.6411132813,6905.3847656250,7245.0000000000,283.7179260254,5785.1284179688,7631.9228515625,917.9487304688,1859.7435302734,1768.9743652344,,,
250.9687499998,22,7058.2050781250,207.4358825684,4557.0512695313,2383.9743652344,408.5897216797,290.2564086914,4261.0258789063,6575.5126953125,6838.0771484375,6012.3076171875,7118.5898437500,7664.1025390625,7401.4101562500,6246.2822265625,5802.3076171875,5551.6665039063,,,
250.9765624998,22,6301.7949218750,3554.1025390625,6095.6411132813,5783.4614257813,8060.1284179688,7981.7949218750,1511.1538085938,4894.4873046875,2894.7436523438,3222.4357910156,5309.4873046875,1106.4102783203,5253.5898437500,4188.8461914063,2141.5385742188,2427.5642089844,,,
250.9843749998,22,4297.1796875000,1240.2563476563,8323.3330078125,7481.0258789063,7979.7436523438,798.5897216797,5188.2050781250,1945.5128173828,3026.5385742188,6928.0771484375,5984.4873046875,305.2564086914,5472.4360351563,6477.8203125000,6236.1538085938,6693.4614257813,,,
