Time:128Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Event Id,Event Date,Event Duration
13.5000000000,0,-1.5801858902,0.0274680629,-0.6790993810,-1.0128309727,-2.2273888588,1.2678148746,-1.0223579407,0.2106286585,-0.1567814350,2.7022686005,-0.4458741844,1.0066606998,1.0309133530,1.1284160614,-1.2171030045,-0.3058497906,,,
13.5078125000,0,-1.1119039059,0.8713542819,0.6403697729,0.8149436116,-1.2524449825,2.1866586208,0.4411388338,0.9930813313,-0.6256933808,2.5087101460,0.7646707892,0.3932000101,0.6331859827,1.9198853970,1.2911564112,-0.5228041410,,,
13.5156250000,0,-0.6643990874,1.4814387560,1.2253799438,1.3849277496,-2.0283503532,0.4095025063,-0.9355229735,-0.1356256455,-2.1816539764,0.6811647415,1.4579378366,0.8407880664,0.1964084208,0.0332576260,1.5525420904,-1.7630679607,,,
13.5234375000,0,-0.3710681796,1.1099383831,-0.1773157269,0.2741879821,-2.3242418766,1.1460164785,0.9009616375,1.3824563026,-2.0280470848,-1.3872128725,1.0313212872,1.4172177315,0.7427595854,-2.4327445030,0.2746970057,-0.1421372294,,,
13.5312500000,0,-0.3205213547,0.0082434062,-0.9180861712,2.1354608536,-0.8036746979,-0.6845705509,-1.0499823093,2.2958400249,0.3538766801,-2.1353588104,-0.0643683746,1.0375260115,1.5593633652,-2.5179123878,0.3803454041,0.2952675223,,,
13.5390625000,0,-0.5322950482,-0.8231580853,0.1665144414,2.3810181618,-2.1227028370,0.5245861411,-0.7941244245,0.1157184765,1.9370428324,-1.1716094017,-0.7677763104,-0.1742040217,1.2281252146,-0.3992920220,1.0652216673,-2.2164080143,,,
13.5468750000,0,-0.9515176415,-0.6499253511,0.4040065110,0.9971078038,0.3460696936,-0.8744647503,-0.7222924829,-0.0452570133,1.1612594128,0.4154896438,-0.4576765001,-0.9740514159,-0.2856973410,1.0861614943,0.4762103260,0.0915412456,,,
13.5546875000,0,-1.4639911652,0.2522071004,-1.2406389713,2.4873027802,-0.7692713737,0.9420216084,-1.9011912346,-0.0407768115,0.2164782584,1.0413018465,0.4486190081,-0.4426589608,-1.4042943716,0.4572324455,-0.4219719768,2.3561744690,,,
13.5625000000,0,-1.9275536537,0.8842649460,-2.0176625252,2.1312885284,0.5034931898,-0.2513952553,0.5142030120,-2.3662433624,0.7144275308,0.0373087749,0.9488093853,0.9261699319,-0.9470195770,-0.6759538651,-0.7030159235,0.3216390610,,,
13.5703125000,0,-2.2111275196,0.5485249758,-0.9475250840,0.3643417656,0.6791812181,1.6371631622,-0.4749707282,-1.8631284237,1.0317783356,-1.7494984865,0.4926374555,1.7859877348,0.3228363693,-0.2932694852,-1.1609773636,0.4568578005,,,
13.5781250000,0,-2.2307496071,-0.4356828332,-0.7689811587,1.5338945389,-0.2850446701,0.0161365494,1.6013965607,-0.1757486910,0.0468921624,-2.6962280273,-0.4561136067,1.4856842756,0.7172491550,1.1791322231,-1.3417875767,0.7113254666,,,
13.5859375000,0,-1.9727082253,-1.0559424162,-2.3167328835,0.8040781617,1.1315834522,1.4290571213,1.9100711346,-1.1252138615,-0.2819588482,-1.8333503008,-0.9038237929,0.7740345597,-0.1616536677,1.8120790720,-0.2245839238,0.0347017683,,,
13.5937500000,0,-1.4974440336,-0.6397486925,-2.7824263573,-0.9753040671,-1.0939838886,-0.8629330397,1.1919481754,-0.3686279655,1.2984148264,0.2904566526,-0.3605536222,0.8354941010,-0.9917602539,1.0146361589,0.5687205195,0.7123559713,,,
13.6015625000,0,-0.9231450558,0.4582900107,-1.4037519693,0.3123147488,0.4069027305,0.1918946505,2.4428205490,0.9800298810,2.4030768871,2.0663475990,0.6355117559,1.8164498806,-0.6205917597,-0.0218447614,-0.2795294523,-1.5126031637,,,
13.6093750000,0,-0.3935290575,1.2168035507,-0.9981376529,-0.3220572472,-0.9700419307,-2.2873992920,-0.1199389771,-0.9868325591,0.8807705045,2.2051634789,1.0442620516,2.6053845882,0.3469641805,-0.4159606695,-0.3036940694,-2.4308555126,,,
13.6171875000,0,-0.0386432745,0.9876480103,-2.2192087173,-1.6846309900,-0.6136797071,-0.9219550490,0.8682075739,-1.4592840672,-1.3603708744,0.8322347403,0.3723506331,2.1363546848,0.4396871030,-0.6266669631,1.7527542114,0.8503362536,,,
13.6250000000,0,0.0605784692,0.1536374688,-2.2334389687,0.0292877220,0.2110844105,-2.9082283974,-0.3221020997,-0.1793987304,-1.6078180075,-0.6565027833,-0.8181700110,0.6694625616,-0.5574495196,-1.0925202370,2.2954962254,0.0466502607,,,
13.6328125000,0,-0.1057119146,-0.2674849033,-0.5114631057,-0.3393004835,-0.7766659260,-0.7888725996,-0.5488874316,-1.2569826841,-0.7417060733,-0.8434029222,-1.4586617947,-0.4761092961,-1.2033128738,-1.1999833584,-0.2224619091,-1.4497524500,,,
13.6406250000,0,-0.4737943709,0.3317623734,0.0617583804,-1.2806602716,1.6290215254,-2.1784729958,1.0078743696,-0.6190928817,-0.9411767125,0.4568578005,-1.0263551474,-0.4265042543,-0.3229542077,-0.4605232775,-1.4352066517,0.9681562185,,,
13.6484375000,0,-0.9240666032,1.5217746496,-0.9786472917,0.6810033917,0.2956520915,0.3916392326,-0.3887561262,1.9783030748,-1.4470059872,2.0371782780,-0.0378530771,0.2821812034,1.3443807364,0.2729059160,0.5188728571,1.3312681913,,,
13.6562500000,0,-1.3140491247,2.2677335739,-0.7771738172,0.2718989849,2.2273032665,-0.9756170511,1.7258876562,1.4335348606,-0.4477514029,2.3676357269,0.5086753368,0.4127893150,2.0275263786,-0.0131503083,0.9642099738,1.1118621826,,,
13.6640625000,0,-1.5176615715,1.9794154167,0.9784669280,-0.6423493624,1.8272393942,1.3465251923,0.2928645015,1.1213947535,0.8111011982,0.9524964094,0.1661880612,-0.4456645548,1.1673785448,-0.6295036674,-1.8477662802,0.9895908237,,,
13.6718750000,0,-1.4600031376,1.1071619987,1.3750972748,1.1278531551,1.6123178005,-0.5613913536,0.1080726162,2.3316068649,-0.0475252718,-1.2158675194,-0.5103625655,-1.3577451706,0.0159293339,0.0316862799,-2.7478492260,-1.1293529272,,,
13.6796875000,0,-1.1381040812,0.6756808162,0.1662634611,0.2875612974,2.5335710049,1.2238131762,0.0168705843,0.4912130833,-1.9130120277,-2.5015122890,-0.5555057526,-1.1522612572,-0.1637639403,1.8188532591,0.1746566296,0.0558325239,,,
13.6875000000,0,-0.6219569445,1.2319768667,0.2424326837,-0.8915357590,0.3613287508,-1.1150329113,-2.3394944668,-0.8241284490,-1.7072052956,-2.0259828568,0.3777891994,0.1562856436,0.2088625282,2.4814593792,1.6702466011,0.9227068424,,,
13.6953125000,0,-0.0355446301,2.2819645405,1.7240822315,0.5228723884,1.7415443659,0.5588466525,-0.9237959981,0.6825073957,0.4009684324,-0.4017013013,1.6063838005,1.3303878307,-0.2351070493,0.7553411126,-0.2975192368,-2.4312665462,,,
13.7031250000,0,0.4769386351,2.7912533283,1.7087994814,-0.7320745587,-0.5076824427,-1.5777212381,-2.6291880608,0.0810939670,1.4910520315,0.8355641365,2.0528409481,1.3103525639,-1.6978559494,-1.4930328131,-0.8952772021,-1.6897920370,,,
13.7109375000,0,0.7904161215,2.2388670444,0.1878850162,-1.9904042482,0.0017275582,0.5716645122,-1.2787835598,-0.3288396895,1.0033308268,0.5877439380,1.2948926687,0.4004485309,-2.6838929653,-1.5804136992,1.5448195934,0.8433273435,,,
13.7187500000,0,0.8330311775,1.1479713917,0.0824733898,-0.6171327829,-0.4194281995,-0.9830194116,-0.4280381799,1.6772123575,1.0567231178,-0.8474211097,-0.0277477447,-0.1566600651,-1.8639516830,0.2251844257,2.4107234478,-0.0910143331,,,
13.7265625000,0,0.6056784391,0.5517084599,1.3239232302,-1.8605579138,-1.3603776693,1.6423604488,-0.8634477258,0.8342593312,1.8601279259,-2.0556151867,-0.8559589982,0.2999719679,0.1510485411,1.0007823706,0.1836915761,0.3436787128,,,
13.7343750000,0,0.1816118360,0.9396071434,1.0313531160,-2.7348380089,0.2962862253,0.3208153546,1.3647505045,-0.9758197665,1.2757768631,-1.7680696249,-0.7484966516,1.0495226383,1.5292314291,-0.6542506218,-1.1008683443,0.6272026300,,,
13.7421875000,0,-0.3137608171,1.7604200840,-0.5785083175,-0.9823842645,-1.3788999319,2.7898452282,-0.4781959653,-0.2661030293,-0.6280930042,0.0058951746,-0.2644062936,0.8630617261,1.4743628502,-2.5119159222,-0.1320831776,0.4373023510,,,
13.7500000000,0,-0.7373587489,1.9889773130,-0.5884370208,-1.8711334467,0.7469087839,1.0225416422,0.6116617918,-1.4510755539,-1.0086643696,1.9670317173,-0.3128825128,-0.4904989600,1.0051703453,-1.8020726442,0.0524032190,2.2433621883,,,
13.7578125000,0,-0.9677328467,1.1780703068,0.7201473117,-2.1606392860,-0.2788727582,2.7857949734,-0.2592307329,-2.9528839588,0.7740675211,2.6393997669,-1.1469619274,-1.9041675329,1.2853884697,0.8763480186,-1.1428701878,0.2676885128,,,
13.7656250000,0,-0.9384207129,-0.0789574161,0.4762020707,-0.0120075187,0.2979298830,0.3664906323,-1.1359529495,-0.9555962682,1.7780703306,1.6305749416,-2.0406963825,-2.1742165089,1.8747324944,2.3821606636,-1.3736987114,-2.1435163021,,,
13.7734375000,0,-0.6562106609,-0.7475020885,-0.9071313739,-0.6895971298,0.7338728309,1.5887769461,0.4565389752,-0.3241052628,0.4468816817,-0.0589300953,-1.9920825958,-1.3604869843,1.3431493044,1.3186401129,-0.5313296914,0.3770155013,,,
13.7812500000,0,-0.1993077695,-0.4011322558,-0.5584455729,-0.6954460144,-0.8576326370,-0.9601565599,-0.9551134706,-0.9697988629,-1.0204719305,-0.9350135326,-0.7455946207,-0.6609243155,-0.5944385529,-0.3339692056,-0.0518176556,0.0339062177,,,
13.7890625000,0,0.3040952384,0.3502333164,1.0069267750,1.4232099056,0.5529229045,0.3983328938,1.5224858522,0.9066774249,-0.9422824383,-0.3195476532,0.9040644169,-0.9589502811,-2.3974342346,-0.2877114117,0.4514313638,-2.0389816761,,,
13.7968750000,0,0.7109693885,0.4903852344,0.9260476232,0.4920846522,-1.8681313992,-1.6241912842,1.2536557913,0.8633992076,-0.8772704601,1.0768047571,1.8421710730,-1.7754085064,-2.4929447174,0.9503067136,1.2223557234,-0.6482502818,,,
13.8046875000,0,0.9026890993,-0.3585301638,-0.2037889957,0.3139390349,-0.8230546117,0.2639007270,1.6579822302,-1.1315636635,-1.9395699501,1.8089537621,1.6686769724,-1.8705146313,-1.1849386692,1.2108857632,0.9334995747,-0.1199003607,,,
13.8125000000,0,0.8176048398,-1.5437783003,0.4254668355,2.0115718842,-1.9613034725,-1.1836264133,2.6731545925,-0.1739866585,-2.1655101776,0.9920448661,1.0029128790,-0.7745214105,-0.1382317692,-0.0886731744,0.0816204995,0.7936159968,,,
13.8203125000,0,0.4680219293,-2.0429763794,2.0731267929,0.5809890628,-2.2534704208,0.8961067200,0.4151538014,0.1734329909,-0.2635755539,-0.9032007456,0.7676529884,0.5824823976,-0.1675976813,-1.3910911083,0.6250956655,1.7311000824,,,
13.8281250000,0,-0.0630695000,-1.5034708977,1.9129939079,0.1431376934,-1.0954020023,-0.5463616848,1.5339435339,-0.9186519384,1.3749498129,-2.4456284046,1.1976320744,0.9028688073,-0.3282025158,-1.4636906385,1.2647927999,-0.4989018142,,,
13.8359375000,0,-0.6446176767,-0.5989379883,0.7431418300,1.4947522879,-2.4385476112,1.0832035542,-0.6894106269,1.1249068975,0.4921393991,-2.4739177227,1.5921705961,0.0016386729,0.5181289911,-0.8636390567,-0.4831169844,0.4786247313,,,
13.8437500000,0,-1.1332864761,-0.3391743600,1.3179135323,-0.1864460558,0.0340155400,-0.8167678714,-0.6175770760,2.4698383808,-1.1270756721,-1.0825754404,1.0666871071,-1.0140910149,1.8905513287,-0.5360543132,-2.3573696613,2.3793802261,,,
13.8515625000,0,-1.4125820398,-1.0379710197,2.7026407719,-0.5214743614,-1.0697734356,0.2049503773,-0.1761728227,1.0798348188,-0.8135220408,0.4895851016,-0.4669831693,-1.0725219250,2.1858577728,-0.2840380371,-1.0163049698,-0.8773639202,,,
13.8593750000,0,-1.4246083498,-1.9930657148,2.1508975029,0.9006710052,0.6121700406,-1.9143362045,-1.3223409653,1.7224562168,0.5496647954,0.9548562765,-2.1023302078,-0.3915438950,0.8456649184,0.4306393266,0.8780824542,-1.7845363617,,,
13.8671875000,0,-1.1857476234,-2.2049694061,0.6834422350,-0.5993680954,0.8670357466,-0.9685048461,0.9927567244,1.6961333752,0.7383971810,0.0878448710,-2.7430608273,-0.1723627746,-0.7757545114,1.0939382315,-0.4490840137,-0.1457462162,,,
13.8750000000,0,-0.7819726467,-1.4005545378,1.0084320307,-0.4721077383,0.3908235729,-2.6185121536,-0.4878785312,-0.9127060175,0.4522585869,-1.1142259836,-2.1140184402,-1.1048700809,-1.0769205093,0.8375769854,-1.9688259363,-0.8659527302,,,
13.8828125000,0,-0.3450746834,-0.3160328865,2.0186388493,1.2511349916,1.9187179804,-1.1531534195,0.5530206561,-0.7167924047,1.4975172281,-1.3450775146,-0.9694887996,-2.4731605053,-0.1994134039,0.1210844517,0.2942719162,-0.3762378097,,,
13.8906250000,0,-0.0163267329,0.0498052947,1.0713468790,0.0222478230,-0.1500831246,-1.9953852892,0.0407200344,0.2471089661,2.6462261677,-0.1616878808,-0.3008648753,-2.9375383854,0.3123300672,0.2783150673,2.8346498013,-0.4528981447,,,
13.8984375000,0,0.0924586877,-0.5502835512,-0.5940829515,0.5234338045,1.4106683731,-0.0678921118,-1.6104031801,-1.0568732023,1.4936188459,1.6129299402,-0.3549443185,-2.0755174160,-0.3253459930,1.2546930313,1.2481248379,-0.8130978346,,,
13.9062500000,0,-0.0701983199,-1.3658715487,-0.3368114531,2.2928552628,-0.2785610855,-0.5145772099,-0.5693839788,-0.0628643557,-0.8776933551,2.5983767509,-0.4571716487,-0.8590211272,-1.1113982201,1.2543108463,-1.0688163042,2.2224369049,,,
13.9140625000,0,-0.4811063111,-1.4218281507,0.5551005602,0.9730136395,0.0206505377,1.2098776102,-2.8467462063,1.2749574184,-1.3226058483,2.0452809334,0.1934706122,-0.5049185157,-0.7436399460,-0.5992498994,0.2095872015,1.7413425446,,,
13.9218750000,0,-1.0485289097,-0.5207999945,-0.4637745321,1.4073016644,0.3177525103,0.4724756181,-1.2162529230,-0.7160184979,0.1241656318,0.4640319347,1.5860075951,-1.0642882586,0.4739492238,-2.4661209583,1.8340592384,-1.0696117878,,,
13.9296875000,0,-1.6370997429,0.5487509370,-1.9672716856,2.7698450089,-0.8316897750,1.4763461351,-1.3052927256,-1.1647514105,0.6280754805,-0.8417608142,2.7924792767,-1.4211448431,0.9630153179,-2.0130448341,-0.1365078688,0.8330432773,,,
13.9375000000,0,-2.1046993732,0.8116373420,-1.4237390757,0.9822484851,1.2557950020,0.2790116966,-0.8824149370,-0.5695261359,-0.3522756100,-0.9115822911,2.8244564533,-0.6917484999,0.0203279201,0.1991256177,-2.4499983788,1.0783817768,,,
13.9453125000,0,-2.3411891460,0.0963919535,-0.3232909143,1.0801777840,-0.2527380586,0.7650446296,1.2831305265,-2.4775059223,-0.6673387885,0.0648990795,1.5959210396,0.6516251564,-1.1562681198,1.2509249449,-1.3533501625,-1.1009845734,,,
13.9531250000,0,-2.2983894348,-0.7941374779,-1.1265876293,1.9184193611,1.7996610403,-0.3736986220,-0.0747342110,-2.1704695225,-0.0530415550,0.9627255797,0.0209218636,1.2811197042,-1.0020465851,-0.0820437968,0.4234875441,-0.9693422318,,,
13.9609375000,0,-2.0030868053,-0.9060792923,-2.2502434254,-0.2628071010,1.3136075735,0.2329706848,1.8188557625,0.1224644780,-0.6394231915,0.7484284043,-0.8552833796,0.5537034869,0.3673001230,-1.5267099142,-0.1828648746,-1.5269336700,,,
13.9687500000,0,-1.5495073795,-0.1108669862,-1.3013466597,-0.2698512971,1.4994176626,-0.2870434523,0.3529009521,-0.3145696223,-2.3992540836,-0.5935615897,-0.8191888332,-0.7329615951,1.3470408916,-0.5346778631,-0.9337260723,-0.6245071292,,,
13.9765625000,0,-1.0733212233,0.7624735832,0.0270817913,0.4073054194,2.4549601078,0.7175018191,0.0827008486,0.2107125223,-2.4938998222,-2.0414142609,-0.5851618648,-1.2662725449,0.9863166809,1.9919769764,0.2630881071,1.2131849527,,,
13.9843750000,0,-0.7143045664,0.7742052078,-0.6285729408,-1.7035452127,0.5629131198,0.7293191552,0.6209060550,2.0035862923,-0.2433659881,-2.4244966507,-0.9491294622,-0.7295805812,0.1610254794,2.8520898819,1.4117565155,-0.9280961752,,,
13.9921875000,0,-0.5778936148,-0.1648867279,-1.5289970636,-1.3417443037,2.0295484066,1.6914894581,-1.0448848009,0.4298196733,1.3914693594,-1.4313321114,-1.8823120594,-0.1109070405,0.2154194415,0.9578883648,1.1238286495,-0.3537984490,,,
14.0000000000,0,-0.7061679959,-1.1995451450,-0.4182270169,-0.4003336132,-0.3458582759,1.5935127735,1.2404264212,-0.5257400274,0.7393213511,0.1394770890,-2.5039789677,-0.4544343650,0.9922587872,-1.2653387785,0.7276578546,2.7903602123,,,
14.0078125000,0,-1.0662189722,-1.3994190693,0.8375957608,-2.1050343513,0.1918729693,1.8673982620,0.2657102942,0.8346913457,-0.1146654487,1.0859946012,-1.9705300331,-1.5519626141,1.0035461187,-1.3316524029,0.5129374266,0.9163770676,,,
14.0156250000,0,-1.5590898991,-0.7041373849,0.0097310534,-1.2005928755,-0.6797151566,1.2294557095,1.6126805544,-0.0903035849,0.4672018290,0.8331649899,-0.3769264519,-2.1417114735,-0.4609748721,0.0675899386,-0.3004043698,-0.4692228734,,,
14.0234375000,0,-2.0468404293,0.0208141934,-0.9882696867,0.0043295189,-1.7042062283,0.7363493443,2.2201187611,-0.1781399250,0.8984485269,-0.1124291793,1.2552728653,-1.3867557049,-2.1817126274,0.4682597816,-0.7394140363,0.3090288639,,,
14.0312500000,0,-2.3903164864,-0.1257430464,-0.0217520278,-1.4500186443,-0.4423575401,-0.1310454309,0.7755320668,2.2415018082,0.0105423806,-0.6601737738,1.9073920250,0.1205295399,-2.4398856163,-0.7430176735,-0.2269131243,-0.6037665009,,,
14.0390625000,0,-2.4872765541,-1.1537173986,0.9054495692,-0.3150205910,-2.2549853325,-0.7888599634,2.0063166618,1.7845548391,-0.2529882193,-0.1261030287,1.4857624769,1.0236339569,-1.1497974396,-1.7517979145,-0.5815191269,-0.1490809619,,,
14.0468750000,0,-2.3004229069,-2.1648185253,-0.2674843073,0.7447488904,-0.1216074228,-1.1740598679,-0.7068495154,0.7198645473,1.4521936178,1.1587468386,0.8193852305,0.7527453303,0.1478640139,-1.1624555588,-1.8328690529,-0.8628563881,,,
14.0546875000,0,-1.8676570654,-2.2632055283,-1.4478911161,-0.8877034187,-1.2105345726,-1.3977439404,-0.2826034725,1.6791241169,2.7818362713,2.1428236961,0.7526854277,0.1284646690,0.3727707863,0.2104161680,-1.0881330967,-2.5180978775,,,
14.0625000000,0,-1.2917478085,-1.4640405178,-0.6260507107,0.0672535747,-0.2119695246,-0.9975898266,-1.0899361372,0.0091049979,1.4562731981,1.9741703272,1.2665882111,0.3135809004,0.2126956582,0.9125164747,1.3045620918,0.5615870357,,,
14.0703125000,0,-0.7122433186,-0.6723987460,0.0670039430,0.6640493274,0.3240435123,-0.8665075898,-1.9452654123,-1.9379804134,-0.7563503385,0.7328765988,1.5238860846,1.3716443777,0.9079837203,0.8917305470,1.3684206009,1.5967549086,,,
14.0781250000,0,-0.2673240602,-0.7542853355,-1.2587760687,-1.3107368946,-0.7649642825,-0.1098622903,-0.0281948242,-0.6099186540,-1.1115540266,-0.6533316374,0.7862306237,2.1561119556,2.2566564083,0.9559921622,-0.5617723465,-0.8789982796,,,
14.0859375000,0,-0.0560517944,-1.6485868692,-2.3582084179,-0.5484939218,0.8733583093,-0.2510850728,-1.4507964849,-0.7978396416,-0.3741289973,-1.2149429321,-0.7434772253,1.6679540873,2.6613631248,1.0704004765,-0.0020131571,0.6899724603,,,
14.0937500000,0,-0.1113590151,-2.4269461632,-1.3786594868,-0.2584771812,-1.3549233675,0.2418041080,0.5898146629,-1.5286864042,-0.7011209130,-0.7514150739,-2.0278902054,0.2687517405,1.2276643515,0.5483869314,2.4015667439,1.8039989471,,,
14.1015625000,0,-0.3911809921,-2.2405211926,-0.5926501751,-2.2619166374,-0.0968649611,-0.5720878243,-0.1762678027,0.5255370736,-1.3623013496,0.0515090637,-2.1611251831,-0.6973185539,-0.9260948300,-0.3678359687,1.5791177750,0.5562938452,,,
14.1093750000,0,-0.7901594043,-1.1868824959,-1.7371455431,-1.2941442728,-1.4653539658,-0.3980669379,-0.6699696183,0.4066156745,-0.4969199300,0.2737418115,-1.2271170616,-0.4324049950,-1.9625833035,-0.5667883158,-1.6677937508,0.4627061784,,,
14.1171875000,0,-1.1687080860,-0.2118140757,-2.4540097713,-0.8704593778,-1.6959553957,-1.5653220415,-0.0059264088,-1.4387656450,0.7082058191,-0.4104824066,-0.1874959171,0.4405105114,-1.5238280296,0.0409359820,-1.7845029831,-1.2640297413,,,
14.1250000000,0,-1.3914740086,-0.1462471187,-1.0826976299,-2.4758589268,-0.9375281930,-1.1307777166,-2.3453948498,-0.5967218876,-0.1953356713,-1.4529001713,0.0841816738,0.6840453744,-0.9224551916,0.0511567295,0.6450928450,-1.2906731367,,,
14.1328125000,0,-1.3646495342,-0.8616896868,-0.0456575751,-0.9799716473,-2.3861632347,-1.9894566536,-0.7180814147,-0.9798759222,-2.2082145214,-1.9259471893,-0.3557310998,-0.0364579111,-1.1539943218,-1.2314770222,0.2498263270,0.8596602082,,,
14.1406250000,0,-1.0619086027,-1.4064621925,-0.9318113923,-0.2351107150,-0.0919529721,-0.7819293737,-1.8435276747,-2.4703722000,-2.2063105106,-1.3384540081,-0.6484008431,-0.7367345095,-1.5048041344,-2.2417843342,-2.2416877747,-1.4168018103,,,
14.1484375000,0,-0.5318568945,-0.9834454060,-1.2895139456,-1.4120178223,-1.3471884727,-1.1261510849,-0.8089746237,-0.4732761681,-0.1995241940,-0.0558090620,-0.0849482268,-0.2963542938,-0.6641975045,-1.1322088242,-1.6242195368,-2.0584540367,,,
14.1562500000,0,0.1150490195,0.2293082476,0.3419945836,0.4523382485,0.5595892668,0.6630237699,0.7619503736,0.8557156920,0.9437099099,1.0253722668,1.1001954079,1.1677298546,1.2275875807,1.2794456482,1.3230488300,1.3582111597,,,
14.1640625000,0,0.7365299463,1.2533137798,1.4123702049,1.2086280584,0.7713008523,0.3149830401,0.0587909743,0.1438416988,0.5799845457,1.2417427301,1.9149903059,2.3768832684,2.4791104794,2.2032823563,1.6677126884,1.0830566883,,,
14.1718750000,0,1.1972317696,1.3015538454,0.5055211186,0.0483805910,0.7367027402,1.9794863462,2.4825375080,1.7787879705,0.7796339393,0.6934472919,1.5940195322,2.3368141651,1.9221810102,0.6883664131,-0.0810415670,0.3299894333,,,
14.1796875000,0,1.4055761099,0.5749045014,0.1756972522,1.7988580465,2.3794491291,0.9713678360,0.8339146376,2.1977331638,1.7742298841,0.0957245752,0.3824787438,1.4479078054,0.3920300007,-0.9036725760,0.0917577595,0.9715059400,,,
14.1875000000,0,1.3386156559,0.0500581600,1.7023100853,2.1017839909,0.5783982277,2.0857520103,1.4119887352,-0.0622550771,1.3847649097,0.1114397570,-0.6813114285,0.9725069404,-0.3851433694,-0.1786936224,1.5285122395,0.1164614409,,,
14.1953125000,0,1.0480842590,0.4757558107,2.4488627911,0.5795108676,2.3063178062,0.3732315302,0.9530240297,0.3164190948,-0.4234859347,0.7651963830,-0.7724547386,1.5023243427,0.0023800875,1.8095351458,1.0568467379,1.0938744545,,,
14.2031250000,0,0.6459866166,1.6025648117,1.2073786259,1.9510086775,0.4580492079,1.2563393116,-0.6334787011,0.8445522189,-0.7985623479,1.4428241253,-0.0629370436,2.2534179688,0.3098344505,1.9749263525,-0.5480368137,0.4885198176,,,
14.2109375000,0,0.2736776173,2.4329242706,0.6461322904,1.7068301439,0.8022068739,-0.5643070936,0.9822544456,-0.6423717737,1.0358172655,1.4516122341,0.5030485392,2.0270845890,-0.4510041177,-0.4006881416,-0.9541062713,-2.6753733158,,,
14.2187500000,0,0.0629092604,2.2362813950,1.8766760826,-0.0870107934,0.6190677285,0.7369533181,-0.6967095137,0.6662892699,2.1896977425,0.6325693727,0.2038638145,0.6893312335,-1.5261430740,-2.5716619492,-0.7710478902,-0.8307151794,,,
14.2265625000,0,0.0995214507,1.2928153276,2.2043495178,1.1405811310,-0.6963647008,-0.6761015058,1.1764088869,2.1515152454,0.9889710546,-0.5067213178,-0.7118867040,-0.5993410945,-1.4268807173,-2.0858585835,-0.9748231173,0.8071054816,,,
14.2343750000,0,0.3997308910,0.6063595414,0.6421254277,0.7155724168,0.9626309276,1.2290122509,1.1522659063,0.5123279691,-0.4735448956,-1.2325043678,-1.2856217623,-0.6893551350,-0.0449160077,-0.0057858070,-0.6776069403,-1.4524517059,,,
14.2421875000,0,0.9055173993,0.8797006011,-0.0435923859,-0.9077566266,-0.8372550011,0.0485693961,0.7677941322,0.5147013664,-0.4840337932,-1.1943044662,-0.8479923010,0.2561293840,1.0607581139,0.8449636102,-0.0387762114,-0.5541310906,,,
14.2500000000,0,1.5003738403,1.7986211777,1.0754023790,0.6048818231,1.1577886343,2.0512554646,2.0052852631,0.7565310597,-0.5485929251,-0.6742283106,0.2669729292,0.9991783500,0.6573352218,-0.1727550030,-0.2136352360,0.8796281815,,,
14.2578125000,0,2.0411047935,2.3557255268,1.2440104485,0.3752180636,0.4541654885,0.4649372995,-0.5549111962,-1.8421714306,-1.8050966263,-0.2846337855,1.0282948017,0.7142479420,-0.5612145662,-1.0043543577,-0.0862012208,0.8975580335,,,
14.2656250000,0,2.3969590664,1.8832515478,-0.3209469020,-0.8118206859,0.9494681358,1.9758082628,0.3031771779,-2.1076123714,-2.2768542767,-0.4075721502,0.7317662239,-0.0460014604,-0.9282630682,-0.1347381324,1.4685744047,1.8688437939,,,
14.2734375000,0,2.4853725433,0.7400383353,-0.7959257960,1.0803859234,1.9094589949,-0.3256614208,-1.5449755192,-0.6919791698,-0.5492754579,-0.8745809793,-0.2945894003,-0.0515848435,-0.0158142690,1.3864532709,2.0336821079,0.0052492567,,,
14.2812500000,0,2.2945277691,-0.0490519553,0.5310664773,0.9806045890,0.3796037734,0.7401952744,-2.0143511295,-1.6638535261,1.0605875254,-1.1486822367,-1.0191534758,1.0781285763,0.8836394548,1.7566418648,0.1024905592,-0.8547957540,,,
14.2890625000,0,1.8865429163,0.1667299122,0.8319011331,0.0105858026,2.0419991016,-1.8447577953,-0.9838249683,-0.8950998783,0.1941778809,-0.8212605715,-0.7377524376,2.3481109142,0.6114001870,0.9210051298,-0.9881416559,1.5840545893,,,
14.2968750000,0,1.3804234266,1.0062354803,-0.4929847121,1.9217060804,-0.2611097991,-0.5713103414,-2.2937560081,1.0639142990,-1.4876379967,0.0243814234,0.2355020195,2.5003733635,-0.2483664602,0.1403253675,0.6027776003,-0.4795439839,,,
14.3046875000,0,0.9194429517,1.4524385929,-0.5974882841,1.5294131041,0.4773893058,-2.7317409515,0.2429270446,-0.3710037768,-1.2786650658,0.8889879584,0.9122624993,1.4553089142,-0.2244108021,-0.1268057376,0.9601350427,-2.6706767082,,,
