Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Oscillator 5,Oscillator 6,Oscillator 7,Oscillator 8,Oscillator 9,Oscillator 10,Oscillator 11,Oscillator 12,Oscillator 13,Oscillator 14,Oscillator 15,Oscillator 16,Event Id,Event Date,Event Duration
12.9179687500,0,1.2074834108,-1.7321310043,0.3855771720,-0.4287176132,-0.2427511513,-1.6581218243,0.4939449131,-0.8865358829,-2.1294803619,0.9512984157,-2.0438327789,-0.8747087717,-0.8559589982,-0.5057116151,-1.8965904713,-0.7715138197,,,
12.9218750000,0,1.0964064598,-1.8307366371,1.2737861872,-0.9164587855,-0.3259565830,-0.1216074228,-0.3199912310,-0.9687110782,0.0021023729,-0.4620733261,-1.6893459558,1.1587468386,-2.5166413784,0.2490377724,-0.5670580864,-1.9790974855,,,
12.9257812500,0,0.9321921468,-1.6568957567,1.8546049595,-1.7170829773,1.0056748390,-0.3473453224,-0.5450710058,0.8578830361,-1.2072705030,0.8113477230,-0.6991573572,0.0482261218,-0.1021545008,-0.2490798384,-0.2457951605,0.0990526378,,,
12.9296875000,0,0.7284030318,-1.2261447906,1.8513082266,-1.8270970583,2.1346361637,-1.4814194441,1.4797285795,-0.3265717626,0.2408861518,1.1099354029,-0.9492755532,2.1686217785,-1.4884662628,2.3780918121,-1.0957484245,1.6804753542,,,
12.9335937500,0,0.5013551712,-0.6241376400,1.3358232975,-0.9414903522,1.7439478636,-0.7921526432,1.6654859781,-0.2399877012,1.2634222507,0.4571269751,0.8432290554,0.9695534110,0.7045559883,1.0524424314,0.9960589409,0.6620340943,,,
12.9375000000,0,0.2689730823,0.0165862776,0.6839746237,0.2278319746,0.7878962159,0.7220739126,0.5399894118,1.4236630201,0.0702304989,2.1112442017,-0.3749970794,2.5057904720,-0.5420471430,2.3911838531,-0.2867079079,1.7150766850,,,
12.9414062500,0,0.0495327674,0.5526854396,0.3487966061,0.6722225547,1.0299607515,0.3240435123,1.8096760511,-0.0715314448,2.1097984314,0.0126828626,1.5253126621,0.7328765988,0.2146049887,1.6628966331,-1.1223162413,2.0495305061,,,
12.9453125000,0,-0.1396197677,0.8690631986,0.5876829624,0.1099051908,2.3594293594,-0.9236545563,2.8058457375,-0.1942124069,1.1001136303,1.4187707901,-0.5600264072,1.5158194304,-0.5465556383,0.1791527271,-0.2688941658,-0.3397849202,,,
12.9492187500,0,-0.2832852304,0.9101794958,1.3067778349,-0.7320182323,2.9445025921,-0.3491430581,1.2678148746,1.0267189741,0.6613699198,-0.3790677488,1.1313121319,-0.5940691233,-1.2001852989,1.0066606998,-2.5136129856,-0.0641951337,,,
12.9531250000,0,-0.3694778085,0.6950478554,2.1158134937,-0.8649351597,1.9912368059,0.8723747134,1.1118146181,-0.8931542039,1.8732577562,-0.6262686849,-1.1174572706,-0.0191936716,-0.6340397596,-1.4232251644,-1.6526602507,0.9239781499,,,
12.9570312500,0,-0.3902679384,0.3118087947,2.5605885983,-0.0521016456,0.9378807545,0.1097413078,2.4263143539,-1.1769950390,-0.2978951633,-0.6601814032,0.4255993664,-1.7525638342,-1.8226839304,0.1184704080,-0.4835410416,-0.3552218080,,,
12.9609375000,0,-0.3423418999,-0.1066304892,2.3939149380,0.9469306469,1.2793246508,-1.3549233675,1.2906295061,-0.1930498183,0.6025595665,-2.4835143089,-1.0962203741,-0.7514150739,0.3526844382,-0.5057705641,-1.2681266069,0.7032275200,,,
12.9648437500,0,-0.2272397131,-0.4192124307,1.7228204012,1.1505340338,2.3107953072,-0.9143676162,-0.1242528707,-2.1792182922,0.4825240672,-0.8551914692,0.3196485639,-1.7226268053,-0.8058266640,-0.2715278566,1.3026646376,2.1507403851,,,
12.9687500000,0,-0.0512542166,-0.5155638456,0.9438890815,0.3573105633,2.2017416954,0.0872073546,0.9746915102,-2.1877412796,-0.9415168762,-2.7320990562,-0.0080056060,-0.2969077229,1.9785902500,1.2110137939,1.3348749876,0.2230354548,,,
12.9726562500,0,0.1750013977,-0.3464047313,0.5054649711,-0.6470397711,0.7759188414,-0.8677126169,0.9479128122,-0.9863446355,0.9974375963,-0.9870358706,0.9238998890,-0.8614833355,0.7444233298,-0.6204867959,0.4801625013,-0.3008899391,,,
12.9765625000,0,0.4373274446,0.0628051907,0.6391123533,-0.8895856738,-0.2060374171,-2.2982513905,-0.8760451078,-2.6098937988,-0.1278924942,-1.2908334732,1.5890073776,0.3815555871,2.5664732456,0.8312197924,1.8980917931,0.0624426641,,,
12.9804687500,0,0.7189218402,0.6187225580,1.2211265564,-0.2000690103,0.3103518486,-1.6959553957,-0.4077717662,-2.0265769958,0.3098808825,-1.0185104609,1.4504451752,-0.4104824066,1.2579765320,-1.2238905430,-0.1255216002,-2.2229585648,,,
12.9843750000,0,1.0015461445,1.1856019497,1.8470147848,0.6198680401,1.0995287895,-0.5917633772,0.7924950123,-0.4455296099,1.8751897812,0.5270961523,2.5585844517,0.1807211787,1.3701409101,-1.5311827660,-0.2664559484,-2.3588488102,,,
12.9882812500,0,1.2667912245,1.6224194765,2.0743448734,0.6207625866,0.5294776559,-1.4036182165,-0.4674547911,-1.7019242048,0.3564780951,-0.8881642222,1.0601370335,-0.9686717987,0.7174741030,-1.3265886307,0.9657741785,-0.4339204729,,,
12.9921875000,0,1.4973561764,1.8214650154,1.6885390282,-0.3190149963,-0.9509184957,-2.4876136780,-0.8485403061,-0.7068280578,2.0549790859,1.1710934639,2.2490048409,-0.7925223708,-0.3739580512,-2.8406252861,-0.4282098711,-1.0939362049,,,
12.9960937500,0,1.6782493591,1.7378256321,0.8324519396,-1.3625714779,-1.4723078012,-1.4733178616,0.9420216084,0.9204003811,1.7914091349,-0.5975087881,-0.2183400244,-1.7565191984,0.4774377346,-0.4426589608,1.4469184875,-0.6465392113,,,
13.0000000000,0,1.7978285551,1.4016820192,-0.0778783485,-1.5624694824,-0.5556325912,-0.0919529721,0.7837535143,-0.3892924786,0.6058998704,0.2066019475,1.0870894194,-1.3384540081,-0.9766043425,-1.3578368425,1.9915935993,1.1871931553,,,
13.0039062500,0,1.8486088514,0.9100445509,-0.6008828282,-0.8217031360,0.1753236651,-0.6647768021,-0.3914356232,0.5435029864,2.0781848431,-0.2434585243,-1.4461443424,-1.5493259430,1.1976320744,0.4195630848,0.5421813726,-0.3192851841,,,
13.0078125000,0,1.8277792931,0.4001974463,-0.5322642922,0.0133945998,-0.5437726378,-1.4021744728,0.9297566414,1.7641112804,-0.0097005926,-1.3207927942,0.1136657968,-0.6119515300,-0.3756067157,1.0468112230,1.7965869904,-1.2610784769,,,
13.0117187500,0,1.7373955250,0.0121257585,-0.0256239995,0.0229493044,-1.7036113739,-0.0849800557,1.7670010328,0.0510347076,-0.0767148435,0.0540346019,-1.6658120155,-0.1696420312,1.7922832966,0.0936032683,-0.1273349524,0.0809933618,,,
13.0156250000,0,1.5842322111,-0.1497759968,0.5012797713,-0.8423760533,-1.5491800308,1.3719611168,0.1974473298,0.6959829926,0.2049828023,-1.8270655870,-0.0597252473,0.8243712187,0.0010172063,1.6191394329,-1.4997400045,-0.8442480564,,,
13.0195312500,0,1.3793073893,-0.0452204645,0.6184779406,-1.7072664499,-0.2396902144,0.7713008523,0.2208594382,1.4487587214,-2.0524070263,0.2613522410,-0.8312834501,1.2417427301,0.8912249207,-0.7033188343,-0.4837379754,-0.8540326357,,,
13.0234375000,0,1.1371104717,0.2910452485,0.1430495828,-1.6630134583,0.3812929094,0.0598559938,1.4970226288,-0.5423515439,-0.7157866359,-0.6076985002,0.1871005446,1.6018037796,-0.6672849059,0.3832099736,-2.2804172039,1.8002754450,,,
13.0273437500,0,0.8745894432,0.7588955760,-0.7495763302,-0.6941310167,-0.4413345754,1.3192101717,0.2178235948,0.0784607828,-1.5834743977,0.4571049511,0.1628652662,1.5088200569,-1.1649948359,-0.1605276912,-1.1620568037,1.7221533060,,,
13.0312500000,0,0.6099661589,1.2204176188,-1.6289551258,0.3058403134,-1.2495980263,2.4890272617,-1.1171015501,0.7354881763,-2.2287788391,1.5147883892,-0.0358772539,1.0986188650,-1.4410793781,-0.3611716926,0.1992530823,1.0786027908,,,
13.0351562500,0,0.3614634275,1.5378745794,-2.0657575130,0.4454672337,-0.5952275991,1.5356075764,-0.0371018723,-1.0958186388,-0.3468510211,0.7311187387,0.3818733394,0.7449638247,-2.5522415638,1.7240743637,-1.0811711550,2.4104292393,,,
13.0390625000,0,0.1460326463,1.6116344929,-1.8873679638,-0.2568846941,0.7517372966,0.5783982277,-0.3421126604,-0.0893128365,-1.7918126583,2.8835947514,-1.1104925871,0.1114397570,-0.9847807288,0.4711943865,0.5834655166,0.9729752541,,,
13.0429687500,0,-0.0218301639,1.4076684713,-1.2799373865,-0.8956198096,0.9486925006,1.5717943907,-2.2873992920,0.8045755029,-0.5402361751,1.0492576361,-0.2302004248,0.1572979242,-2.1700704098,2.6053845882,-0.1490800381,-0.9364067912,,,
13.0468750000,0,-0.1310962141,0.9670789242,-0.6758092642,-0.6075654030,-0.1505018175,2.3363888264,-1.8356015682,-0.6495599151,0.2779198885,2.4349384308,-2.4111139774,-0.1412321180,0.4608341753,1.4763499498,-1.7298030853,0.2968385816,,,
13.0507812500,0,-0.1749739200,0.3950450718,-0.4937471449,0.5407912135,-0.7885003090,1.0210734606,-0.9001644850,0.7838802934,-1.0668481588,1.2309162617,-0.8387469053,0.5739799142,-0.8989318013,0.9647343755,-0.3131815493,-0.0264501777,,,
13.0546875000,0,-0.1513830572,-0.1677862704,-0.8875212073,1.6147004366,0.0283999108,-0.0932843164,-2.3798906803,1.7868301868,0.8459024429,0.6112825274,-2.8529765606,0.5099698305,1.2567354441,1.1308190823,-1.6869831085,-0.8801124096,,,
13.0585937500,0,-0.0630998909,-0.5836266875,-1.6534041166,1.7587165833,1.0218495131,0.8022068739,-2.6971967220,0.4414053559,-0.2767210305,1.0891287327,-0.6152034402,1.4516122341,-0.2682885528,-1.4415159225,-1.0799316168,1.1085299253,,,
13.0625000000,0,0.0824365839,-0.7550862432,-2.3519709110,1.0630569458,0.5725937486,1.4054868221,-0.9371531010,1.9039077759,-0.7652102113,-1.0357705355,-1.9473086596,0.9923967123,0.5073557496,-0.1069281176,1.1201000214,0.9545382261,,,
13.0664062500,0,0.2736439705,-0.6516417265,-2.5712773800,0.4643156528,-0.8282665014,0.0366461650,-1.2049093246,2.5625689030,0.4022434056,0.6180505753,0.3803451955,1.5440531969,-0.4027431011,-1.7451176643,0.2133096159,-0.9956343174,,,
13.0703125000,0,0.4956050813,-0.3177808225,-2.1738312244,0.7821745276,-1.3139412403,-0.8997642994,-2.1676814556,0.8923363686,-1.7720499039,-1.2006965876,-0.2998823524,0.3045157194,-0.7322413325,-0.8697286248,1.9631356001,-0.3760338128,,,
13.0742187500,0,0.7311094403,0.1394078732,-1.3794739246,1.8760350943,-0.4522807598,0.2222483158,-0.5349276066,2.0071349144,-0.8274305463,0.0428501889,1.2359579802,0.4335041046,-0.0494274087,0.0510443859,2.2819094658,-1.0923014879,,,
13.0781250000,0,0.9618551135,0.5797953010,-0.6345325112,2.7830166817,0.1162980646,0.9626309276,0.4357708097,2.0751526356,-0.9006972909,0.0513192117,0.9533914924,-1.2325043678,-0.8390077353,-0.9400720000,0.3255952597,-2.9893960953,,,
13.0820312500,0,1.1697268486,0.8688195944,-0.3455708325,2.6966013908,-0.8231480122,-0.2035834342,-0.8194086552,0.0086989524,-2.2167983055,-0.3424354196,1.1101138592,-0.9049832225,1.4077494144,1.0384631157,1.4282331467,-1.3538694382,,,
13.0859375000,0,1.3380615711,0.9145575166,-0.6371383667,1.7867313623,-2.2037098408,-0.7817218900,-0.2589738667,0.8650994897,-0.1502248943,1.3717366457,1.2084678411,-2.2831821442,0.2609742880,-1.0353822708,-0.0180712044,-0.2245971859,,,
13.0898437500,0,1.4528133869,0.6930976510,-1.2785420418,1.0240285397,-2.2695512772,0.6481040716,1.3465251923,0.6007540226,-1.1292462349,-0.4219085574,0.1002472416,-1.1885999441,2.7924792767,-0.4456645548,-0.7936940193,-0.9554734826,,,
13.0937500000,0,1.5035356283,0.2552601695,-1.8234574795,1.1877146959,-1.2110621929,1.5137416124,0.3312908113,-1.4645664692,-0.4887506366,1.3437117338,0.8891969323,-2.0122919083,1.0846536160,-1.1565221548,1.1189916134,0.8180179000,,,
13.0976562500,0,1.4841130972,-0.2871812284,-1.8787549734,2.0703420639,-0.8594568372,0.4541654885,-0.5134070516,-0.4111687541,1.2732353210,-0.3612855971,-0.8311537504,-0.2846337855,2.5147688389,-2.3880617619,-0.0814857706,1.4667747021,,,
13.1015625000,0,1.3931918144,-0.7919995189,-1.3415436745,2.6914160252,-1.9035496712,0.0496364273,0.9216889143,-0.5374126434,-0.0146466885,-0.2467567623,0.8943048120,-1.0179176331,0.6573687196,-0.5843803883,0.8764570355,-0.5890145302,,,
13.1054687500,0,1.2342773676,-1.1253790855,-0.4624657631,2.3016998768,-2.8373193741,1.5223269463,0.6993166208,-2.1781167984,1.9357222319,-0.4515013993,-0.8056823015,0.6800892353,0.6674385071,-1.9179226160,1.7652757168,-0.0775990114,,,
13.1093750000,0,1.0154951811,-1.1984949112,0.3026922643,1.1525261402,-2.2300136089,2.2035393715,-1.0321841240,-0.6347549558,1.9026126862,-2.1997268200,1.5801042318,-0.5842565894,-0.1957914531,0.5079602003,-0.5159975290,0.5492162704,,,
13.1132812500,0,0.7490281463,-0.9917811751,0.5642588139,0.2443646044,-0.8871966600,0.9293389916,-0.3419557214,-0.4780928493,0.9763659239,-0.8155326247,0.1034171730,0.6797314286,-1.0056097507,0.6546801925,0.1356672943,-0.8316939473,,,
13.1171875000,0,0.4502721131,-0.5602394938,0.2304203361,0.3112112284,-0.6357476115,0.3796037734,0.5115722418,-1.7137717009,2.6797533035,-2.9333167076,2.3326225281,-1.1486822367,-0.0866992027,0.8738135099,-1.0074305534,0.6581398845,,,
13.1210937500,0,0.1367672533,-0.0183315855,-0.4392758608,1.0776821375,-1.5695449114,1.5996757746,-1.0552167892,0.1176103503,0.8005713820,-1.2481458187,0.9606053829,-0.0011159645,-1.2582974434,2.3088083267,-2.7441244125,2.4464325905,,,
13.1250000000,0,-0.1730195135,0.4914015234,-0.9906645417,1.5472030640,-1.9194804430,1.8632963896,-1.2655509710,0.2284221351,0.9431544542,-1.8527386189,2.1764714718,-1.8063731194,0.9055703878,0.1535262913,-0.9441249967,1.1659631729,,,
13.1289062500,0,-0.4609765708,0.8373944163,-1.0480711460,1.0267500877,-0.7436673045,0.2298586965,0.4096409082,-1.0071854591,1.3735052347,-1.3597700596,0.9196420908,-0.1450864375,-0.7442868352,1.4624105692,-1.7520331144,1.4812275171,,,
13.1328125000,0,-0.7106047869,0.9350817204,-0.5402350426,-0.1585431248,0.6301459670,-0.5217963457,-0.0726016313,0.6698512435,-0.7476123571,0.1406507492,0.8041594625,-1.4370108843,1.2453998327,-0.2245829850,-1.0822825432,1.9120104313,,,
13.1367187500,0,-0.9081617594,0.7700190544,0.2562474906,-0.9908964038,0.5916550159,0.4773893058,-0.9830194116,0.3459804058,0.6912421584,-0.9220411181,0.0698725283,0.8889879584,-0.8475918770,-0.1566600651,0.9830142856,-0.6974543333,,,
13.1406250000,0,-1.0436140299,0.4017652273,0.8819885850,-0.7933428884,-0.3384284079,0.4562289417,0.7246472836,-1.1682277918,-0.1331928372,1.4396020174,-1.0278319120,-0.1051872596,0.0269135833,0.8655405045,-0.5404853821,-1.1636245251,,,
13.1445312500,0,-1.1113296747,-0.0525390990,0.9695586562,0.0839839056,-0.3160583973,-1.3073468208,1.5615277290,0.2064824551,-0.7394760251,-0.1090377867,-0.6792284250,2.3303446770,-1.6226799488,-0.2801676989,0.3463446200,-0.0312039889,,,
13.1484375000,0,-1.1104650497,-0.4503937960,0.4634184241,0.6253718734,1.0194123983,-1.9672720432,0.3518416882,-0.5215981603,1.1233764887,1.1224268675,-2.1543190479,0.9422783256,-1.6970399618,2.1500837803,0.3322126269,-1.2829973698,,,
13.1523437500,0,-1.0450158119,-0.6631306410,-0.3466536999,0.1895481050,1.9837775230,-0.8580372334,1.1501686573,-2.1131415367,-0.3718002141,0.6043073535,-0.5506012440,2.8401138783,-1.7054767609,0.7980921865,-1.6436676979,-0.7329152822,,,
13.1562500000,0,-0.9235318899,-0.6113318205,-0.9986564517,-0.8339331150,1.3815050125,-0.8074628115,2.7733490467,-0.7182148695,0.8182676435,-0.2722821832,-2.0624685287,0.6919601560,-2.1792960167,1.4449859858,0.0592902675,1.1001994610,,,
13.1601562500,0,-0.7585138679,-0.2867660522,-1.1343502998,-1.4222614765,0.3046703339,-2.3434126377,1.7418887615,-1.4281663895,1.5137416124,0.8259341717,0.2879205346,2.0442709923,-0.3109262884,1.0888622999,-0.2496804446,-0.4335786104,,,
13.1640625000,0,-0.5655337572,0.2451701611,-0.7128959298,-0.9649145603,0.4780575335,-2.5953474045,1.1142072678,-2.6429903507,0.0438606851,-1.2572041750,-1.3020607233,-0.4787058532,-1.1602309942,-1.0166999102,-0.1818307787,-1.2126561403,,,
13.1679687500,0,-0.3621419072,0.8631776571,-0.0342472531,0.1105495840,1.6525204182,-1.1295409203,2.6172544956,-0.8284576535,1.7999315262,0.5830410719,0.8849050999,0.9436837435,1.4667582512,-0.0397459716,2.3917810917,-0.3311977983,,,
13.1718750000,0,-0.1666353941,1.4230899811,0.4416861832,0.7715830803,1.9872870445,-0.8351339698,2.2136435509,-1.2089726925,0.4794612229,-0.7340457439,-0.8477971554,-1.2697132826,-0.0543920919,-2.4457662106,1.3191432953,-2.0402431488,,,
13.1757812500,0,0.0032253328,1.7971659899,0.3718014359,0.4305068552,0.8428556919,-2.0562183857,0.4492110908,-1.8788555861,-0.1969234049,0.2984422743,0.4807762206,0.7198479772,1.9073920250,-1.2274523973,1.7454441786,-2.3730227947,,,
13.1796875000,0,0.1314627081,1.9088746309,-0.2632542253,-0.4607658982,-0.2385126948,-1.9187383652,1.1029868126,0.3360243738,0.7380442023,1.0212979317,-1.0761095285,-0.9923911691,0.0483530462,-1.2220693827,2.2322988510,0.0081472704,,,
13.1835937500,0,0.2050039321,1.7536377907,-1.1459004879,-0.8782426715,0.1521258801,-0.2206407040,1.5887769461,0.1052451879,-1.6722643375,0.4037573934,-0.6944456100,1.3567345142,0.8342431784,-1.3604869843,-0.3969885111,-0.0565316863,,,
13.1875000000,0,0.2146002799,1.3998516798,-1.8101294041,-0.2779597938,1.1787531376,0.1133117080,-0.3400776088,-0.3459858298,-0.9559428096,2.5873956680,-1.4022748470,-0.3475029171,-0.2011919916,0.7416654229,0.2748480141,0.1244731769,,,
13.1914062500,0,0.1554798484,0.9699055552,-1.9188646078,0.8419394493,1.0435179472,-1.0580822229,-0.7477207780,1.8248546124,-1.2873765230,0.9223520160,-1.6167517900,1.7123658657,-0.2170039415,-0.9247616529,-0.2053249180,2.2039172649,,,
13.1953125000,0,0.0276880059,0.6064047217,-1.4641371965,1.4433853626,-0.2763717473,-0.8497371674,0.5047522783,1.2700281143,-2.8253390789,2.6328279972,-0.9424650669,-0.5296769738,0.4958212376,0.6206659675,-1.4004173279,1.1364699602,,,
13.1992187500,0,-0.1639080346,0.4328561723,-0.7702575922,1.0022629499,-0.9768214226,0.7341772318,-0.5181940198,0.5887464881,-0.9779759645,1.4068896770,-1.4661951065,0.9458116889,-0.0510943532,-0.6951782107,0.8269413710,-0.3122310042,,,
13.2031250000,0,-0.4099510014,0.5195937157,-0.2981163263,0.0380437709,-0.1394716352,0.7768945694,-1.7004178762,2.3395767212,-2.1653406620,1.0729167461,0.4857007861,-1.7337173223,2.0352506638,-1.2976864576,0.0433502421,0.9059225321,,,
13.2070312500,0,-0.6972383261,0.8642840385,-0.3678261638,-0.4214555323,0.8913622499,-0.6319591403,-0.2598574162,1.2361800671,-1.6761094332,1.3157055378,-0.4224209785,-0.4089125395,0.6886287332,-0.3793430626,-0.0931437835,0.1714207381,,,
13.2109375000,0,-1.0096355677,1.3923584223,-0.9658043385,0.1065673381,0.5484428406,-0.5875535607,0.1314883679,0.2681793272,-0.0618515015,-0.8609251380,2.0608716011,-2.8512907028,2.7898271084,-1.9936556816,1.0437029600,-0.5507130623,,,
13.2148437500,0,-1.3291938305,1.9772531986,-1.7518355846,1.0642293692,-0.5861435533,0.7187895775,-1.2882379293,1.7025456429,-1.4447369576,0.5128378272,0.5414676666,-1.0116473436,0.5673072338,0.4926539660,-1.4610432386,1.7475602627,,,
13.2187500000,0,-1.6373940706,2.4749138355,-2.2619097233,1.4212485552,-0.6628556252,0.4062820375,-0.4784665108,0.3234743178,0.4578883946,-1.6903901100,2.6829004288,-2.7311258316,1.6692544222,-0.0286463704,-1.3292586803,1.8216010332,,,
13.2226562500,0,-1.9164315462,2.7631084919,-2.1854016781,0.7269369364,0.6326457858,-1.2003351450,0.9892551303,-0.5462785959,0.3897995353,-0.5594433546,0.6495981812,-0.2630116642,-0.5444263220,1.2417794466,-1.2606122494,0.5153908730,,,
13.2265625000,0,-2.1504502296,2.7747757435,-1.5506452322,-0.4283477664,1.5935461521,-1.1952608824,-0.1335870028,0.9990657568,-0.5018983483,-0.9559835196,2.0075235367,-1.5147396326,-0.3995549083,2.3729968071,-2.8815295696,1.4833408594,,,
13.2304687500,0,-2.3266415596,2.5162723064,-0.7077944875,-1.0135428905,1.0579179525,0.0330156311,-0.5463616848,-0.2231729776,1.2539211512,-1.2169871330,0.0879425481,1.0013439655,-1.2362561226,0.9028688073,-0.6205917597,0.3246190548,,,
13.2343750000,0,-2.4361312389,2.0655152798,-0.1192419082,-0.6060525775,0.1481675506,-0.3628231883,1.0797966719,-0.6382640600,-0.5442198515,0.4239443839,0.7529505491,-0.4656300843,-1.5864605904,2.3975925446,-0.3532643616,-2.0576853752,,,
13.2382812500,0,-2.4745905399,1.5505347252,-0.0830811113,0.1815008968,0.5551365018,-1.8478928804,0.6452856660,1.2358784676,-0.2660052478,-1.1071982384,-0.2323627472,1.4912475348,-0.5177051425,0.0184954125,-0.4003080726,-1.0794322491,,,
13.2421875000,0,-2.4425337315,1.1143122911,-0.5551894903,0.3325616419,1.9621000290,-1.5575954914,-0.9191126227,0.2437762320,0.2946833372,1.0007342100,-0.0268320125,-0.4954504669,-1.3845140934,0.4005705118,1.8209323883,-0.8880658150,,,
13.2460937500,0,-2.3452742100,0.8755432963,-1.1764504910,-0.5288880467,2.5042774677,-0.1034014598,-0.0349393040,0.1831469834,-1.6521716118,-0.5154832602,0.3355351985,0.9539854527,0.7339407802,0.1143892705,0.2563911080,-1.8919069767,,,
13.2500000000,0,-2.1925492287,0.8960788250,-1.4888005257,-1.7474757433,1.5702800751,-0.3107548356,0.3967241049,2.1196780205,-0.0182795636,0.0932063460,0.0347840786,-1.1342368126,-0.9855087996,-0.8887137771,0.1508321911,0.0600174367,,,
13.2539062500,0,-1.9978351593,1.1639690399,-1.2107208967,-2.2985775471,0.7112364173,-1.4609525204,-1.5257461071,0.9906968474,-0.6536964178,-0.1146482974,1.4501765966,0.4115191996,0.8665984869,1.2250725031,0.8532181382,0.6877297759,,,
13.2578125000,0,-1.7774020433,1.5967558622,-0.4071960747,-1.8275511265,1.2840483189,-0.7640861273,-1.7617574930,0.8520566225,-1.0260832310,-1.6047379971,0.3275473416,-1.1593816280,-1.3874665499,-0.2507982552,-1.1447808743,-1.1427171230,,,
13.2617187500,0,-1.5491744280,2.0641136169,0.5476523042,-1.0050891638,2.3924715519,0.9372417331,-0.5774046183,2.4119832516,1.0566362143,-0.3572258353,2.0731749535,0.8720612526,-0.3557310998,1.4163494110,0.4375028014,-0.5032265782,,,
13.2656250000,0,-1.3314762115,2.4236302376,1.1929137707,-0.8360640407,2.2392129898,0.8508659601,-1.7722266912,0.7920000553,-0.2111983150,-2.6312601566,-0.0135318357,-0.1233734041,-1.9028257132,0.6918284297,1.1118345261,-0.4287503660,,,
13.2695312500,0,-1.1417486668,2.5599236488,1.2551187277,-1.6278755665,0.8451076150,-0.1201386228,-2.8725795746,0.3391490877,1.2261327505,-1.0450302362,1.4922211170,2.0605406761,-1.4268958569,-0.4153901339,0.4378747642,-2.2061698437,,,
13.2734375000,0,-0.9953299165,2.4163699150,0.8101857901,-2.6719901562,0.0243764836,0.7366600633,-1.3931877613,1.4374079704,2.1315052509,-2.0362501144,-1.1281102896,1.0487803221,-1.1458535194,0.1970216930,2.6968317032,-0.7330643535,,,
13.2773437500,0,-0.9043816328,2.0107505322,0.2361550480,-2.9640362263,0.6530225277,2.3708505630,-1.1531534195,-0.5676289797,0.8847697973,-1.4762680531,0.0440216996,2.6895933151,-1.0812246799,-2.4731605053,1.5575202703,1.0032216311,,,
13.2812500000,0,-0.8770371079,1.4305232763,-0.0149553288,-2.2272481918,1.3594802618,2.0624599457,-2.4906508923,-1.0723066330,2.8389723301,-0.2101422101,-2.2075049877,1.1140600443,0.8675723672,-1.1566112041,0.5722967982,0.2774230540,,,
13.2851562500,0,-0.9168311357,0.8090171218,0.3104696870,-1.1942285299,0.6162130833,0.9213477373,-1.4154818058,-0.0539401770,1.6736941338,-1.0661581755,-1.1951919794,1.9588035345,0.0958528072,-2.2073392868,1.2340617180,1.6374862194,,,
13.2890625000,0,-1.0224505663,0.2890710831,1.1141490936,-0.8593389392,-0.9308624864,1.5962107182,0.1339634955,-1.9715925455,1.1515434980,1.4556077719,-2.2693891525,-0.0277990792,2.4447219372,-1.6569159031,-1.3815447092,2.6351559162,,,
13.2929687500,0,-1.1878232956,-0.0159188304,2.0032391548,-1.4651323557,-1.4179154634,2.8613142967,-0.8212626576,-2.0539352894,2.1765952110,0.0980822369,-1.4407383204,0.5054995418,0.5794664025,0.0479975380,-1.0988761187,0.4067395926,,,
13.2968750000,0,-1.4025397301,-0.0528698191,2.5241944790,-2.2577822208,-0.5602470040,2.1067292690,-0.7668381929,-0.7055476308,-0.1743949205,1.7673150301,-1.1492837667,-1.2008384466,2.2336642742,-0.9767285585,-0.3910258114,0.2130862921,,,
13.3007812500,0,-1.6525763273,0.1566589177,2.4331557751,-2.2611446381,-0.0633357912,0.6610583663,1.2173197269,-2.2241299152,0.5737690330,1.2747300863,-0.9138574004,-0.3229673207,0.0385244042,1.3252453804,-1.7093576193,0.9230098128,,,
13.3046875000,0,-1.9212725163,0.5226036906,1.8409909010,-1.2788513899,-1.0275141001,1.1060823202,1.0106209517,-1.7374628782,0.2029298991,0.7342524529,0.3003933728,-1.3079239130,0.8632152677,-0.2009502649,0.4073870480,-0.7201592922,,,
13.3085937500,0,-2.1904914379,0.9113163352,1.1461623907,-0.1009438261,-2.2708778381,2.0504150391,-0.0839653537,-0.0941256359,-1.3849896193,1.6718220711,-0.5279250741,-0.0155784627,-0.2600764036,0.1229118928,0.2064645886,-0.0303493924,,,
13.3125000000,0,-2.4418833256,1.1824344397,0.7956322432,0.2961834669,-2.1066298485,1.0031542778,1.2687352896,-1.4012787342,0.3635208607,-0.4887924492,1.0142958164,-0.5710914731,0.0204161685,0.1349711120,-0.9430425763,1.8303103447,,,
13.3164062500,0,-2.6581652164,1.2275949717,1.0169745684,-0.2602222562,-0.8883177638,-0.5080522895,1.8725699186,-0.6813836098,-0.9658415914,1.1241813898,-0.8827030659,0.5659332871,0.6740877628,-1.4512901306,0.3346894383,0.4849119484,,,
13.3203125000,0,-2.8243262768,1.0003788471,1.6821014881,-0.9700314999,-0.4752406776,-0.0013420187,0.1786324382,0.8276434541,-0.6175721288,-0.6522833109,0.7169703245,-0.1940112263,0.2376194447,0.5726715326,-1.7406171560,0.1700674593,,,
