Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Label,Stage
9.84375,0,0.5013551712,-0.62413764,1.3358232975,-0.9414903522,p,stimuli
9.84765625,0,0.2689730823,0.0165862776,0.6839746237,0.2278319746,p,stimuli
9.8515625,0,0.0495327674,0.5526854396,0.3487966061,0.6722225547,p,stimuli
9.85546875,0,-0.1396197677,0.8690631986,0.5876829624,0.1099051908,p,stimuli
9.859375,0,-0.2832852304,0.9101794958,1.3067778349,-0.7320182323,p,stimuli
9.86328125,0,-0.3694778085,0.6950478554,2.1158134937,-0.8649351597,p,stimuli
9.8671875,0,-0.3902679384,0.3118087947,2.5605885983,-0.0521016456,p,stimuli
9.87109375,0,-0.3423418999,-0.1066304892,2.393914938,0.9469306469,p,stimuli
9.875,0,-0.2272397131,-0.4192124307,1.7228204012,1.1505340338,p,stimuli
9.87890625,0,-0.0512542166,-0.5155638456,0.9438890815,0.3573105633,p,stimuli
9.8828125,0,0.1750013977,-0.3464047313,0.5054649711,-0.6470397711,p,stimuli
9.88671875,0,0.4373274446,0.0628051907,0.6391123533,-0.8895856738,p,stimuli
9.890625,0,0.7189218402,0.618722558,1.2211265564,-0.2000690103,p,stimuli
9.89453125,0,1.0015461445,1.1856019497,1.8470147848,0.6198680401,p,stimuli
9.8984375,0,1.2667912245,1.6224194765,2.0743448734,0.6207625866,p,stimuli
9.90234375,0,1.4973561764,1.8214650154,1.6885390282,-0.3190149963,p,stimuli
9.90625,0,1.6782493591,1.7378256321,0.8324519396,-1.3625714779,p,stimuli
9.91015625,0,1.7978285551,1.4016820192,-0.0778783485,-1.5624694824,p,stimuli
9.9140625,0,1.8486088514,0.9100445509,-0.6008828282,-0.821703136,p,stimuli
9.91796875,0,1.8277792931,0.4001974463,-0.5322642922,0.0133945998,p,stimuli
9.921875,0,1.737395525,0.0121257585,-0.0256239995,0.0229493044,p,stimuli
9.92578125,0,1.5842322111,-0.1497759968,0.5012797713,-0.8423760533,p,stimuli
9.9296875,0,1.3793073893,-0.0452204645,0.6184779406,-1.7072664499,p,stimuli
9.93359375,0,1.1371104717,0.2910452485,0.1430495828,-1.6630134583,p,stimuli
9.9375,0,0.8745894432,0.758895576,-0.7495763302,-0.6941310167,p,stimuli
9.94140625,0,0.6099661589,1.2204176188,-1.6289551258,0.3058403134,p,stimuli
9.9453125,0,0.3614634275,1.5378745794,-2.065757513,0.4454672337,p,stimuli
9.94921875,0,0.1460326463,1.6116344929,-1.8873679638,-0.2568846941,p,stimuli
9.953125,0,-0.0218301639,1.4076684713,-1.2799373865,-0.8956198096,p,stimuli
9.95703125,0,-0.1310962141,0.9670789242,-0.6758092642,-0.607565403,p,stimuli
9.9609375,0,-0.17497392,0.3950450718,-0.4937471449,0.5407912135,p,stimuli
9.96484375,0,-0.1513830572,-0.1677862704,-0.8875212073,1.6147004366,p,stimuli
9.96875,0,-0.0630998909,-0.5836266875,-1.6534041166,1.7587165833,p,stimuli
9.97265625,0,0.0824365839,-0.7550862432,-2.351970911,1.0630569458,p,stimuli
9.9765625,0,0.2736439705,-0.6516417265,-2.57127738,0.4643156528,p,stimuli
9.98046875,0,0.4956050813,-0.3177808225,-2.1738312244,0.7821745276,p,stimuli
9.984375,0,0.7311094403,0.1394078732,-1.3794739246,1.8760350943,p,stimuli
9.98828125,0,0.9618551135,0.579795301,-0.6345325112,2.7830166817,p,stimuli
9.9921875,0,1.1697268486,0.8688195944,-0.3455708325,2.6966013908,p,stimuli
9.99609375,0,1.3380615711,0.9145575166,-0.6371383667,1.7867313623,p,stimuli
23.0,1,-1.4510530233,-1.7696710825,1.1242567301,-0.2630061209,t,stimuli
23.00390625,1,-1.6933512688,-1.3677970171,0.3362289369,0.6456227303,t,stimuli
23.0078125,1,-1.9349559546,-0.947525084,-0.5149888396,1.6371631622,t,stimuli
23.01171875,1,-2.1575808525,-0.6482678056,-0.987811029,1.7670010328,t,stimuli
23.015625,1,-2.3440959454,-0.574936986,-0.8758015037,0.94307971,t,stimuli
23.01953125,1,-2.4797236919,-0.7689811587,-0.3300998807,0.0161365494,t,stimuli
23.0234375,1,-2.5530714989,-1.1968274117,0.2324283421,-0.091662094,t,stimuli
23.02734375,1,-2.5569293499,-1.7588983774,0.3802961111,0.6702265739,t,stimuli
23.03125,1,-2.4887750149,-2.3167328835,-0.0726289749,1.4290571213,t,stimuli
23.03515625,1,-2.3509545326,-2.730782032,-0.9539725184,1.2812898159,t,stimuli
23.0390625,1,-2.1505208015,-2.8985197544,-1.8343108892,0.2178235948,t,stimuli
23.04296875,1,-1.8987466097,-2.7824263573,-2.2825250626,-0.8629330397,t,stimuli
23.046875,1,-1.6103428602,-2.4201772213,-2.1221909523,-1.0676279068,t,stimuli
23.05078125,1,-1.3024371862,-1.9142426252,-1.5355246067,-0.4144568145,t,stimuli
23.0546875,1,-0.9933847785,-1.4037519693,-0.9526793957,0.1918946505,t,stimuli
23.05859375,1,-0.7014930248,-1.0263335705,-0.7927109003,-0.1089579463,t,stimuli
23.0625,1,-0.4437511265,-0.8803883791,-1.2113411427,-1.2473140955,t,stimuli
23.06640625,1,-0.2346505225,-0.9981376529,-2.0065777302,-2.287399292,t,stimuli
23.0703125,1,-0.0851806924,-1.3368315697,-2.7387235165,-2.3760614395,t,stimuli
23.07421875,1,-0.0020688397,-1.7905272245,-2.9929366112,-1.6076221466,t,stimuli
23.078125,1,0.0126827108,-2.2192087173,-2.6271486282,-0.921955049,t,stimuli
23.08203125,1,-0.0380704701,-2.4872658253,-1.8569028378,-1.1400697231,t,stimuli
23.0859375,1,-0.146820873,-2.5007863045,-1.1263216734,-2.1221957207,t,stimuli
23.08984375,1,-0.3019395471,-2.2334389687,-0.8424628377,-2.9082283974,t,stimuli
23.09375,1,-0.4884942472,-1.7338529825,-1.132114172,-2.697196722,t,stimuli
23.09765625,1,-0.6892978549,-1.1124686003,-1.7666399479,-1.6655896902,t,stimuli
23.1015625,1,-0.8861144185,-0.5114631057,-2.299861908,-0.7888725996,t,stimuli
23.10546875,1,-1.0609384775,-0.0659914911,-2.336397171,-0.8483941555,t,stimuli
23.109375,1,-1.1972578764,0.1326375455,-1.7697575092,-1.6376811266,t,stimuli
23.11328125,1,-1.2812132835,0.0617583804,-0.8476215601,-2.1784729958,t,stimuli
23.1171875,1,-1.3025722504,-0.2266746014,-0.0251608249,-1.7256987095,t,stimuli
23.12109375,1,-1.2554506063,-0.6205664873,0.3057850003,-0.5349276066,t,stimuli
23.125,1,-1.1387304068,-0.9786472917,0.049562294,0.3916392326,t,stimuli
23.12890625,1,-0.9561461806,-1.1694340706,-0.5378023386,0.32150805,t,stimuli
23.1328125,1,-0.7160317898,-1.1075099707,-1.0036597252,-0.4670337141,t,stimuli
23.13671875,1,-0.4307475388,-0.7771738172,-0.9714695215,-0.9756170511,t,stimuli
23.140625,1,-0.1158256754,-0.2369778305,-0.3678699732,-0.5111771226,t,stimuli
23.14453125,1,0.2111048251,0.3960932195,0.5319065452,0.6012739539,t,stimuli
23.1484375,1,0.5315400362,0.978466928,1.2674951553,1.3465251923,t,stimuli
23.15234375,1,0.8273839355,1.3791269064,1.4678894281,1.0530183315,t,stimuli
23.15625,1,1.0822029114,1.5153279305,1.0726292133,0.077036351,t,stimuli
23.16015625,1,1.28236413,1.3750972748,0.3672658801,-0.5613913536,t,stimuli
23.1640625,1,1.4179797173,1.0203553438,-0.1881170422,-0.2190646231,t,stimuli
23.16796875,1,1.4835885763,0.5698024035,-0.2346432507,0.7158828378,t,stimuli
23.171875,1,1.478531003,0.1662634611,0.2704628706,1.2238131762,t,stimuli
23.17578125,1,1.4069875479,-0.0625592545,1.0284973383,0.6993166208,t,stimuli
23.1796875,1,1.2776817083,-0.0391675122,1.5786015987,-0.4251944721,t,stimuli
23.18359375,1,1.1032646894,0.2424326837,1.5744081736,-1.1150329113,t,stimuli
23.1875,1,0.89942801,0.7150502801,0.9923439622,-0.7833908796,t,stimuli
23.19140625,1,0.6838029623,1.2567085028,0.1468500644,0.1160327569,t,stimuli
23.1953125,1,0.4747259617,1.7240822315,-0.4966230989,0.5588466525,t,stimuli
23.19921875,1,0.2899547815,1.9918082952,-0.5988988876,0.0022155927,t,stimuli
23.203125,1,0.145425126,1.986894846,-0.1486421078,-1.0552167892,t,stimuli
23.20703125,1,0.0541349463,1.7087994814,0.5324473977,-1.5777212381,t,stimuli
23.2109375,1,0.025233686,1.229670763,0.9838904142,-1.0463118553,t,stimuli
23.21484375,1,0.0633802712,0.6746881008,0.8837846518,0.0139723811,t,stimuli
23.21875,1,0.1684145778,0.1878850162,0.2431562394,0.5716645122,t,stimuli
23.22265625,1,0.335365206,-0.1071767062,-0.599098742,0.1423072219,t,stimuli
23.2265625,1,0.554793179,-0.1411070675,-1.1776872873,-0.7180196047,t,stimuli
23.23046875,1,0.8134474754,0.0824733898,-1.1782041788,-0.9830194116,t,stimuli
23.234375,1,1.0951867104,0.488117367,-0.6242300868,-0.2078753561,t,stimuli
23.23828125,1,1.3821027279,0.9494305253,0.1377596557,1.0117613077,t,stimuli
23.2421875,1,1.6557679176,1.3239232302,0.6466168761,1.6423604488,t,stimuli
23.24609375,1,1.8985188007,1.4922794104,0.6031816602,1.2615375519,t,stimuli
23.25,1,2.0946867466,1.391280055,0.0497157536,0.4825140238,t,stimuli
23.25390625,1,2.2316904068,1.031353116,-0.6553372145,0.3208153546,t,stimuli
23.2578125,1,2.3009123802,0.493940264,-1.052153945,1.1501686573,t,stimuli
23.26171875,1,2.2983012199,-0.0906015411,-0.8552790284,2.3140571117,t,stimuli
23.265625,1,2.2246530056,-0.5785083175,-0.1252022237,2.7898452282,t,stimuli
23.26953125,1,2.0855579376,-0.8517984152,0.7669805288,2.2275197506,t,stimuli
23.2734375,1,1.8910118341,-0.8504033685,1.3606802225,1.3025227785,t,stimuli
23.27734375,1,1.6547194719,-0.5884370208,1.3803300858,1.0225416422,t,stimuli
23.28125,1,1.3931419849,-0.1501452923,0.8989587426,1.696264267,t,stimuli
23.28515625,1,1.1243509054,0.3333514035,0.2929099798,2.6172544956,t,stimuli
23.2890625,1,0.8667707443,0.7201473117,0.0148516465,2.7857949734,t,stimuli
23.29296875,1,0.6378965378,0.8965793848,0.3210216463,1.9315627813,t,stimuli
23.296875,1,0.4530780315,0.8084971309,1.1160607338,0.7927494049,t,stimuli
23.30078125,1,0.3244521618,0.4762020707,2.0083754063,0.3664906323,t,stimuli
23.3046875,1,0.2601009905,-0.0110378852,2.5429186821,0.8958848119,t,stimuli
23.30859375,1,0.2634920776,-0.5193964839,2.4720416069,1.6278349161,t,stimuli
23.3125,1,0.3332413733,-0.9071313739,1.9022758007,1.5887769461,t,stimuli
23.31640625,1,0.4632141888,-1.0634175539,1.2291884422,0.5859077573,t,stimuli
23.3203125,1,0.6429582238,-0.9387295842,0.8993449211,-0.5887618661,t,stimuli
23.32421875,1,0.8584376574,-0.5584455729,1.1419322491,-0.9601565599,t,stimuli
23.328125,1,1.0930172205,-0.0159440581,1.8307564259,-0.3592215478,t,stimuli
23.33203125,1,1.3286283016,0.5529141426,2.5592610836,0.4104405344,t,stimuli
23.3359375,1,1.5470342636,1.006926775,2.8836619854,0.3983328938,t,stimuli
23.33984375,1,1.7311089039,1.2381352186,2.5886218548,-0.5181940198,t,stimuli
23.34375,1,1.8660365343,1.2012785673,1.8163939714,-1.5057374239,t,stimuli
23.34765625,1,1.9403520823,0.9260476232,0.9821038246,-1.6241912842,t,stimuli
23.3515625,1,1.9467464685,0.5087798238,0.5258839726,-0.7863755226,t,stimuli
23.35546875,1,1.8825838566,0.0858737901,0.6502645612,0.1519915313,t,stimuli
23.359375,1,1.7500917912,-0.2037889957,1.200037837,0.263900727,t,stimuli
23.36328125,1,1.5562130213,-0.2571141124,1.756508708,-0.5057244301,t,stimuli
23.3671875,1,1.3121281862,-0.0352655575,1.8896710873,-1.2882379293,t,stimuli
23.37109375,1,1.0324836969,0.4254668355,1.4172861576,-1.1836264133,t,stimuli
23.375,1,0.7343773246,1.0233843327,0.5157052279,-0.1855600178,t,stimuli
23.37890625,1,0.4361730516,1.6190195084,-0.3839539886,0.805723846,t,stimuli
23.3828125,1,0.1562277526,2.0731267929,-0.8521472216,0.89610672,t,stimuli
23.38671875,1,-0.0883814767,2.2846128941,-0.7163094878,0.1040965989,t,stimuli
23.390625,1,-0.2830411792,2.2180144787,-0.162435472,-0.6642865539,t,stimuli
23.39453125,1,-0.416613251,1.9129939079,0.3779534996,-0.5463616848,t,stimuli
23.3984375,1,-0.4822046757,1.4732522964,0.4877422154,0.3913974464,t,stimuli
23.40234375,1,-0.4776409566,1.0379015207,0.0153863383,1.2173354626,t,stimuli
23.40625,1,-0.4056109488,0.74314183,-0.8331071138,1.0832035542,t,stimuli
23.41015625,1,-0.2734723687,0.6847516894,-1.6164815426,0.0888094008,t,stimuli
23.4140625,1,-0.0927320495,0.8916698694,-1.9216060638,-0.8201572299,t,stimuli
23.41796875,1,0.1217631251,1.3179135323,-1.610240221,-0.8167678714,t,stimuli
23.421875,1,0.3528679907,1.855047822,-0.9014472961,-0.034939304,t,stimuli
23.42578125,1,0.5823409557,2.361790657,-0.2403143048,0.5708695054,t,stimuli
23.4296875,1,0.7921222448,2.7026407719,-0.0315865576,0.2049503773,t,stimuli
23.43359375,1,0.9655991793,2.7849421501,-0.397700876,-0.9515564442,t,stimuli
23.4375,1,1.0887701511,2.584227562,-1.1060885191,-1.9193731546,t,stimuli
23.44140625,1,1.1512268782,2.1508975029,-1.7092620134,-1.9143362045,t,stimuli
23.4453125,1,1.1468850374,1.5964006186,-1.8137876987,-1.1411601305,t,stimuli
23.44921875,1,1.0744140148,1.0627077818,-1.3170721531,-0.5774046183,t,stimuli
23.453125,1,0.9373340011,0.683442235,-0.4701552093,-0.9685048461,t,stimuli
23.45703125,1,0.7437751889,0.5473203063,0.2711162269,-2.0603523254,t,stimuli
23.4609375,1,0.5059151649,0.6739223003,0.5174561143,-2.8533167839,t,stimuli
23.46484375,1,0.2391334921,1.0084320307,0.1775973588,-2.6185121536,t,stimuli
23.46875,1,-0.0390571803,1.43678689,-0.48871243,-1.6386991739,t,stimuli
23.47265625,1,-0.310228914,1.8170847893,-1.0278737545,-0.9173666835,t,stimuli
23.4765625,1,-0.5563206077,2.0186388493,-1.0656182766,-1.1531534195,t,stimuli
23.48046875,1,-0.7608947754,1.9579747915,-0.5326071978,-2.0269274712,t,stimuli
23.484375,1,-0.9102814198,1.6219041348,0.2926684618,-2.5295209885,t,stimuli
23.48828125,1,-0.9945293665,1.071346879,0.9494007826,-1.9953852892,t,stimuli
23.4921875,1,-1.0080984831,0.4248553813,1.069316268,-0.7865239978,t,stimuli
23.49609375,1,-0.9502447248,-0.1736489534,0.5963177681,0.0718568265,t,stimuli
23.5,1,-0.8250709772,-0.5940829515,-0.1805766672,-0.0678921118,t,stimuli
23.50390625,1,-0.6412404776,-0.7556119561,-0.8007071018,-0.8212626576,t,stimuli
23.5078125,1,-0.4113723636,-0.6485590935,-0.9077772498,-1.1713631153,t,stimuli
23.51171875,1,-0.1511617452,-0.3368114531,-0.4631275535,-0.5145772099,t,stimuli
23.515625,1,0.1217142269,0.0599344522,0.231424436,0.7159401178,t,stimuli
23.51953125,1,0.3888282776,0.3992192149,0.7148455381,1.4858747721,t,stimuli
23.5234375,1,0.6322869062,0.5551005602,0.643707931,1.2098776102,t,stimuli
23.52734375,1,0.835976541,0.4528985918,-0.0011963614,0.3440649211,t,stimuli
23.53125,1,0.9866855145,0.089882344,-0.90217942,-0.0839653537,t,stimuli
23.53515625,1,1.0750230551,-0.4637745321,-1.5935345888,0.4724756181,t,stimuli
23.5390625,1,1.0960716009,-1.0840322971,-1.7389017344,1.5191346407,t,stimuli
23.54296875,1,1.0497270823,-1.62680161,-1.3310755491,2.0250828266,t,stimuli
23.546875,1,0.9407026172,-1.9672716856,-0.6946527958,1.4763461351,t,stimuli
23.55078125,1,0.7781969309,-2.033973217,-0.2899670601,0.402926147,t,stimuli
23.5546875,1,0.5752485394,-1.8282397985,-0.4357444644,-0.1590561718,t,stimuli
23.55859375,1,0.3478229046,-1.4237390757,-1.1165772676,0.2790116966,t,stimuli
23.5625,1,0.1136943996,-0.9461972713,-1.9905296564,1.1645894051,t,stimuli
23.56640625,1,-0.1087975875,-0.5388807654,-2.5923542976,1.4742091894,t,stimuli
23.5703125,1,-0.3020325005,-0.3232909143,-2.6106741428,0.7650446296,t,stimuli
23.57421875,1,-0.4503425658,-0.3658473492,-2.0731933117,-0.3662486672,t,stimuli
23.578125,1,-0.541110754,-0.6596900225,-1.3290653229,-0.8862288594,t,stimuli
23.58203125,1,-0.5656561255,-1.1265876293,-0.8389981389,-0.373698622,t,stimuli
23.5859375,1,-0.5198453665,-1.6384285688,-0.8987924457,0.5559222102,t,stimuli
23.58984375,1,-0.4043867588,-2.0524046421,-1.4618593454,0.8840175867,t,stimuli
23.59375,1,-0.2247872204,-2.2502434254,-2.1669969559,0.2329706848,t,stimuli
23.59765625,1,0.009025272,-2.1707355976,-2.5547971725,-0.7453176975,t,stimuli
23.6015625,1,0.2833874226,-1.8266421556,-2.3431041241,-1.0334430933,t,stimuli
23.60546875,1,0.5818466544,-1.3013466597,-1.596585989,-0.2870434523,t,stimuli
23.609375,1,0.8863015175,-0.7261663675,-0.6888722777,0.8126298785,t,stimuli
23.61328125,1,1.1782569885,-0.2445422411,-0.0799121186,1.2521799803,t,stimuli
23.6171875,1,1.4401068687,0.0270817913,-0.0418425612,0.7175018191,t,stimuli
23.62109375,1,1.6563550234,0.030969698,-0.4974798262,-0.0899562687,t,stimuli
23.625,1,1.8146877289,-0.2162949741,-1.0681111813,-0.174899295,t,stimuli
23.62890625,1,1.9068260193,-0.6285729408,-1.3019399643,0.7293191552,t,stimuli
23.6328125,1,1.929095149,-1.0740010738,-0.9463659525,1.88177526,t,stimuli
23.63671875,1,1.882673502,-1.4113583565,-0.101035513,2.2836961746,t,stimuli
23.640625,1,1.7735036612,-1.5289970636,0.8400155306,1.6914894581,t,stimuli
23.64453125,1,1.611869812,-1.3756673336,1.422519207,0.8588640094,t,stimuli
23.6484375,1,1.4116743803,-0.9747844934,1.4022641182,0.7610445619,t,stimuli
23.65234375,1,1.1894603968,-0.4182270169,0.8897107244,1.5935127735,t,stimuli
23.65625,1,0.9632514715,0.1586368084,0.2823752761,2.5679295063,t,stimuli
23.66015625,1,0.7512874603,0.6138518453,0.0254974011,2.7138032913,t,stimuli
23.6640625,1,0.570745945,0.8375957608,0.3443194628,1.867398262,t,stimuli
23.66796875,1,0.436537385,0.7821055651,1.1083011627,0.8381274343,t,stimuli
23.671875,1,0.3602586389,0.4746110737,1.9085890055,0.5825515389,t,stimuli
23.67578125,1,0.3493779898,0.0097310534,2.3023691177,1.2294557095,t,stimuli
23.6796875,1,0.4067077935,-0.4765811265,2.0777995586,1.9515002966,t,stimuli
23.68359375,1,0.5302023292,-0.8444019556,1.3808979988,1.8144035339,t,stimuli
23.6875,1,0.7130944133,-0.9882696867,0.6284019351,0.7363493443,t,stimuli
23.69140625,1,0.9443616271,-0.8661509156,0.2587735653,-0.4222812057,t,stimuli
23.6953125,1,1.2094893456,-0.5110011697,0.4704241455,-0.7307041287,t,stimuli
23.69921875,1,1.4914777279,-0.0217520278,1.1038815975,-0.1310454309,t,stimuli
23.703125,1,1.7720220089,0.4638064206,1.7384339571,0.5098517537,t,stimuli
23.70703125,1,2.0327842236,0.8068149686,1.9453567266,0.2927720547,t,stimuli
23.7109375,1,2.2566673756,0.9054495692,1.5460726023,-0.7888599634,t,stimuli
23.71484375,1,2.4290041924,0.7228968143,0.7206360698,-1.8361282349,t,stimuli
23.71875,1,2.5385744572,0.2975330353,-0.0984465852,-1.9572737217,t,stimuli
23.72265625,1,2.5783858299,-0.2674843073,-0.4835211337,-1.1740598679,t,stimuli
23.7265625,1,2.5461566448,-0.8323603868,-0.2661843598,-0.396453321,t,stimuli
23.73046875,1,2.4444725513,-1.2588303089,0.3635102212,-0.49157691,t,stimuli
23.734375,1,2.2806036472,-1.4478911161,0.9724060297,-1.3977439404,t,stimuli
23.73828125,1,2.0659956932,-1.3667572737,1.1450535059,-2.1882994175,t,stimuli
23.7421875,1,1.8154691458,-1.0576558113,0.7337835431,-2.0200335979,t,stimuli
23.74609375,1,1.5461844206,-0.6260507107,-0.0517194159,-0.9975898266,t,stimuli
23.75,1,1.2764444351,-0.2115265578,-0.7690005898,-0.0710326508,t,stimuli
23.75390625,1,1.0244169235,0.0506873131,-1.0070008039,-0.0710003451,t,stimuli
23.7578125,1,0.8068671823,0.067003943,-0.6316482425,-0.8665075898,t,stimuli
23.76171875,1,0.637988925,-0.1886432022,0.1341633499,-1.5051900148,t,stimuli
23.765625,1,0.5284146667,-0.6674262285,0.8440907598,-1.1925308704,t,stimuli
23.76953125,1,0.4844747484,-1.2587760687,1.0954064131,-0.1098622903,t,stimuli
23.7734375,1,0.5077569485,-1.8204599619,0.7697081566,0.7644256949,t,stimuli
23.77734375,1,0.594997108,-2.2173426151,0.1031541675,0.6481346488,t,stimuli
23.78125,1,0.7383083105,-2.3582084179,-0.4558169246,-0.2510850728,t,stimuli
23.78515625,1,0.9257327914,-2.2205569744,-0.5160705447,-0.9519323707,t,stimuli
23.7890625,1,1.1420785189,-1.8565764427,0.0207733847,-0.7045775056,t,stimuli
23.79296875,1,1.3699806929,-1.3786594868,0.9000295401,0.241804108,t,stimuli
23.796875,1,1.5911164284,-0.9284350872,1.6649166346,0.8929356933,t,stimuli
23.80078125,1,1.7874852419,-0.637802422,1.9284449816,0.5255247355,t,stimuli
23.8046875,1,1.9426681995,-0.5926501751,1.6034601927,-0.5720878243,t,stimuli
23.80859375,1,2.0429770947,-0.8092043996,0.9531368017,-1.3911155462,t,stimuli
23.8125,1,2.0784127712,-1.2294893265,0.4317241013,-1.2281199694,t,stimuli
23.81640625,1,2.0433678627,-1.7371455431,0.4109349549,-0.3980669379,t,stimuli
23.8203125,1,1.93702209,-2.1892712116,0.9558395147,0.0933084711,t,stimuli
23.82421875,1,1.7634046078,-2.4555599689,1.7844830751,-0.4169662595,t,stimuli
23.828125,1,1.5311192274,-2.4540097713,2.4354379177,-1.5653220415,t,stimuli
23.83203125,1,1.2527494431,-2.1734156609,2.5429918766,-2.3261275291,t,stimuli
23.8359375,1,0.9439873695,-1.6764812469,2.0552270412,-2.0524868965,t,stimuli
23.83984375,1,0.6225454807,-1.0826976299,1.2644287348,-1.1307777166,t,stimuli
23.84375,1,0.3069280088,-0.5356792808,0.6316351295,-0.5807631016,t,stimuli
23.84765625,1,0.0151472557,-0.1639102697,0.5103874803,-1.0098367929,t,stimuli
23.8515625,1,-0.2365257591,-0.0456575751,0.9350970387,-1.9894566536,t,stimuli
23.85546875,1,-0.4346888363,-0.187666297,1.6007449627,-2.4906640053,t,stimuli
23.859375,1,-0.5697360039,-0.5234749913,2.0460650921,-1.9340349436,t,stimuli
23.86328125,1,-0.6365200281,-0.9318113923,1.9305180311,-0.7819293737,t,stimuli
23.8671875,1,-0.6347041726,-1.270024538,1.2391985655,-0.0682410896,t,stimuli
23.87109375,1,-0.5687776804,-1.4133901596,0.2929682732,-0.3457922935,t,stimuli
23.875,1,-0.447735548,-1.2895139456,-0.4422789812,-1.1261510849,t,stimuli
23.87890625,1,-0.2844431996,-0.898401618,-0.6330401897,-1.3837609291,t,stimuli
23.8828125,1,-0.0947317705,-0.3126951158,-0.2762356997,-0.6093965769,t,stimuli
23.88671875,1,0.1037136838,0.3419945836,0.3006906509,0.6630237699,t,stimuli
23.890625,1,0.2925953865,0.9212679863,0.6376289129,1.3944723606,t,stimuli
23.89453125,1,0.4542864859,1.3012658358,0.4191129506,1.0945227146,t,stimuli
23.8984375,1,0.5730682611,1.4123702049,-0.334995538,0.3149830401,t,stimuli
23.90234375,1,0.6362339258,1.2580422163,-1.2796589136,0.0796227157,t,stimuli
23.90625,1,0.6349825263,0.9136368036,-1.9496072531,0.8325750232,t,stimuli
23.91015625,1,0.56504035,0.5055211186,-2.0363943577,1.9794863462,t,stimuli
23.9140625,1,0.4269665778,0.1762214601,-1.5717058182,2.49015975,t,stimuli
23.91796875,1,0.2261219472,0.0451531187,-0.9071875811,1.9474415779,t,stimuli
23.921875,1,-0.0276978165,0.1756972522,-0.5028981566,0.971367836,t,stimuli
23.92578125,1,-0.3209376633,0.5576503873,-0.651068151,0.5855056643,t,stimuli
23.9296875,1,-0.6372213364,1.1098577976,-1.3005853891,1.1725680828,t,stimuli
23.93359375,1,-0.9584863782,1.7023100853,-2.0873064995,2.0857520103,t,stimuli
23.9375,1,-1.2662367821,2.1916496754,-2.5520496368,2.3126006126,t,stimuli
23.94140625,1,-1.5428261757,2.4603543282,-2.415743351,1.5133447647,t,stimuli
23.9453125,1,-1.7726820707,2.4488627911,-1.7469774485,0.3732315302,t,stimuli
23.94921875,1,-1.9433853626,2.1718366146,-0.9216201305,-0.0911476016,t,stimuli
23.953125,1,-2.0465302467,1.7141004801,-0.3986693323,0.4365925193,t,stimuli
23.95703125,1,-2.0783054829,1.2073786259,-0.446526736,1.2563393116,t,stimuli
23.9609375,1,-2.0397531986,0.794197619,-0.9835686088,1.373180747,t,stimuli
23.96484375,1,-1.9366927147,0.5888524652,-1.6284456253,0.5198677778,t,stimuli
23.96875,1,-1.7793085575,0.6461322904,-1.9299637079,-0.5643070936,t,stimuli
23.97265625,1,-1.5814361572,0.9463762045,-1.6388691664,-0.8832162023,t,stimuli
23.9765625,1,-1.3595927954,1.4009553194,-0.8587687612,-0.1968107074,t,stimuli
23.98046875,1,-1.131821394,1.8766760826,0.0142149394,0.7369533181,t,stimuli
23.984375,1,-0.916429162,2.2324175835,0.5269574523,0.9381036758,t,stimuli
23.98828125,1,-0.7307069898,2.3579580784,0.4390336871,0.2060711831,t,stimuli
23.9921875,1,-0.5897213221,2.2043495178,-0.134846136,-0.6761015058,t,stimuli
23.99609375,1,-0.5052603483,1.7975144386,-0.7949190736,-0.7432667613,t,stimuli
24.0,1,-0.4850097895,1.2313344479,-1.0969785452,0.1631480008,t,stimuli
24.00390625,1,-0.532014966,0.6421254277,-0.8194165826,1.2290122509,t,stimuli
24.0078125,1,-0.644466877,0.1714913994,-0.0967814773,1.4937185049,t,stimuli
24.01171875,1,-0.8158268332,-0.0722636506,0.6601346135,0.8252437711,t,stimuli
24.015625,1,-1.0352816582,-0.0435923859,1.0098452568,0.0485693961,t,stimuli
24.01953125,1,-1.2884972095,0.2280418277,0.7443377972,0.0965628475,t,stimuli
24.0234375,1,-1.5586177111,0.6464698911,0.0136904698,1.0506652594,t,stimuli
24.02734375,1,-1.8274412155,1.075402379,-0.7634789944,2.0512554646,t,stimuli
24.03125,1,-2.0766894817,1.3760075569,-1.1501203775,2.1694710255,t,stimuli
24.03515625,1,-2.289283514,1.4451800585,-0.9516707659,1.3504406214,t,stimuli
24.0390625,1,-2.4505357742,1.2440104485,-0.3315749466,0.4649372995,t,stimuli
24.04296875,1,-2.5491759777,0.8086512685,0.2877420187,0.416875273,t,stimuli
24.046875,1,-2.5781388283,0.2405988574,0.4791313112,1.2181766033,t,stimuli
24.05078125,1,-2.5350589752,-0.320946902,0.0679389089,1.9758082628,t,stimuli
24.0546875,1,-2.4224390984,-0.7370709777,-0.7618575692,1.8042676449,t,stimuli
24.05859375,1,-2.2474775314,-0.9070702791,-1.5761774778,0.7317073941,t,stimuli
24.0625,1,-2.0215702057,-0.795925796,-1.9490830898,-0.3256614208,t,stimuli
24.06640625,1,-1.759519577,-0.4437916279,-1.7161513567,-0.4948547184,t,stimuli
24.0703125,1,-1.4785057306,0.0450985618,-1.0712969303,0.1677602381,t,stimuli
