Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
8.7148437500,0,4240.1284179688,4244.1025390625,4239.2309570313,4249.2309570313,4248.5898437500,4253.9741210938,4247.8203125000,4244.4873046875,4194.8715820313,3497.9487304688,4242.3076171875,4245.3847656250,4243.3334960938,4241.7949218750,4239.3588867188,4244.8715820313,,,
8.7187500000,0,4240.5126953125,4247.8203125000,4246.4101562500,4253.4614257813,4249.4873046875,4245.0000000000,4194.1025390625,3499.6154785156,4242.1796875000,4245.6411132813,4244.7436523438,4241.9228515625,4239.3588867188,4244.7436523438,4240.8974609375,4247.5639648438,,,
8.7226562500,0,4245.6411132813,4253.8461914063,4251.2822265625,4246.9228515625,4193.7177734375,3502.4357910156,4241.1538085938,4244.1025390625,4245.7690429688,4241.7949218750,4241.0258789063,4243.9741210938,4241.0258789063,4248.2050781250,4246.1538085938,4254.8715820313,,,
8.7265625000,0,4251.6665039063,4248.9741210938,4193.5898437500,3504.8718261719,4240.1284179688,4241.5385742188,4245.5126953125,4241.1538085938,4243.9741210938,4242.9487304688,4241.1538085938,4248.0771484375,4246.4101562500,4255.3847656250,4250.8974609375,4249.6152343750,,,
8.7304687500,0,4193.7177734375,3505.5129394531,4240.1284179688,4240.1284179688,4244.2309570313,4240.6411132813,4246.6665039063,4242.4360351563,4241.4101562500,4246.7949218750,4246.1538085938,4254.8715820313,4250.3847656250,4248.3334960938,4193.9741210938,3504.3588867188,,,
8.7343750000,0,4241.4101562500,4240.6411132813,4243.0771484375,4241.0258789063,4247.1796875000,4242.1796875000,4241.4101562500,4245.6411132813,4246.5385742188,4253.8461914063,4251.2822265625,4246.4101562500,4194.6152343750,3502.1794433594,4243.7177734375,4242.8203125000,,,
8.7382812500,0,4243.2050781250,4242.1796875000,4244.7436523438,4242.0512695313,4241.4101562500,4246.4101562500,4247.8203125000,4253.8461914063,4253.2050781250,4245.7690429688,4195.5126953125,3500.2563476563,4245.6411132813,4245.0000000000,4244.3588867188,4243.0771484375,,,
8.7421875000,0,4241.4101562500,4242.3076171875,4241.2822265625,4248.9741210938,4248.7177734375,4254.7436523438,4253.8461914063,4247.0512695313,4196.5385742188,3499.3588867188,4246.2822265625,4246.1538085938,4245.2563476563,4242.9487304688,4239.3588867188,4243.0771484375,,,
8.7460937500,0,4241.2822265625,4251.0258789063,4247.8203125000,4255.6411132813,4252.0512695313,4249.1025390625,4196.7949218750,3499.1025390625,4245.2563476563,4246.4101562500,4245.2563476563,4241.9228515625,4239.6152343750,4243.3334960938,4240.6411132813,4251.1538085938,,,
8.7500000000,0,4245.8974609375,4254.7436523438,4248.4614257813,4250.2563476563,4196.1538085938,3499.6154785156,4243.0771484375,4246.2822265625,4244.3588867188,4241.1538085938,4241.2822265625,4242.0512695313,4239.6152343750,4250.1284179688,4245.5126953125,4252.1796875000,,,
8.7539062500,0,4245.1284179688,4249.4873046875,4194.8715820313,3500.5129394531,4240.8974609375,4245.8974609375,4243.5898437500,4241.5385742188,4242.6923828125,4239.6152343750,4238.8461914063,4249.4873046875,4247.8203125000,4249.2309570313,4243.9741210938,4247.1796875000,,,
8.7578125000,0,4193.4614257813,3501.6667480469,4240.0000000000,4245.0000000000,4243.0771484375,4242.5639648438,4243.3334960938,4237.8203125000,4239.2309570313,4249.7436523438,4251.1538085938,4247.9487304688,4245.1284179688,4245.0000000000,4192.8203125000,3502.6923828125,,,
8.7617187500,0,4240.6411132813,4243.8461914063,4242.9487304688,4243.0771484375,4243.0771484375,4238.4614257813,4241.1538085938,4249.7436523438,4252.3076171875,4249.1025390625,4247.3076171875,4244.2309570313,4193.0771484375,3503.2050781250,4241.6665039063,4243.2050781250,,,
8.7656250000,0,4242.8203125000,4242.5639648438,4242.1796875000,4241.1538085938,4243.2050781250,4249.1025390625,4250.5126953125,4252.1796875000,4249.3588867188,4245.1284179688,4193.9741210938,3502.9487304688,4241.7949218750,4243.7177734375,4242.8203125000,4241.9228515625,,,
8.7695312500,0,4241.2822265625,4244.2309570313,4244.2309570313,4248.7177734375,4248.0771484375,4255.5126953125,4250.6411132813,4246.7949218750,4195.0000000000,3502.5642089844,4240.5126953125,4245.3847656250,4242.6923828125,4242.4360351563,4240.6411132813,4245.8974609375,,,
8.7734375000,0,4243.2050781250,4249.8715820313,4247.8203125000,4257.5639648438,4250.7690429688,4247.8203125000,4195.3847656250,3502.9487304688,4239.1025390625,4247.0512695313,4242.3076171875,4243.9741210938,4240.5126953125,4245.6411132813,4241.1538085938,4252.3076171875,,,
8.7773437500,0,4248.9741210938,4257.8203125000,4249.8715820313,4247.1796875000,4195.0000000000,3504.2307128906,4238.9741210938,4247.8203125000,4241.7949218750,4245.2563476563,4241.0258789063,4244.1025390625,4239.1025390625,4253.8461914063,4249.2309570313,4256.2822265625,,,
8.7812500000,0,4248.3334960938,4245.5126953125,4194.3588867188,3506.1538085938,4240.6411132813,4247.3076171875,4241.2822265625,4245.2563476563,4241.7949218750,4242.4360351563,4238.4614257813,4253.0771484375,4247.6923828125,4253.9741210938,4247.3076171875,4244.1025390625,,,
8.7851562500,0,4193.9741210938,3507.4357910156,4242.6923828125,4246.0258789063,4241.1538085938,4244.1025390625,4242.5639648438,4241.1538085938,4238.7177734375,4250.7690429688,4246.4101562500,4252.3076171875,4247.4360351563,4244.1025390625,4194.4873046875,3507.1794433594,,,
8.7890625000,0,4242.9487304688,4244.1025390625,4241.4101562500,4242.6923828125,4243.0771484375,4240.5126953125,4239.3588867188,4249.2309570313,4247.3076171875,4252.5639648438,4248.9741210938,4245.3847656250,4195.6411132813,3505.5129394531,4240.8974609375,4242.4360351563,,,
8.7929687500,0,4242.0512695313,4241.7949218750,4243.2050781250,4240.8974609375,4239.6152343750,4249.4873046875,4249.2309570313,4254.6152343750,4250.6411132813,4246.9228515625,4196.6665039063,3503.2050781250,4238.2050781250,4241.7949218750,4242.9487304688,4241.7949218750,,,
8.7968750000,0,4242.9487304688,4242.1796875000,4240.1284179688,4250.6411132813,4248.9741210938,4256.7949218750,4251.0258789063,4247.3076171875,4196.9228515625,3501.7949218750,4236.7949218750,4242.8203125000,4243.9741210938,4241.9228515625,4242.3076171875,4243.5898437500,,,
8.8007812500,0,4241.0258789063,4251.1538085938,4245.8974609375,4256.9228515625,4250.0000000000,4246.5385742188,4196.5385742188,3501.7949218750,4237.6923828125,4245.1284179688,4244.7436523438,4242.0512695313,4241.5385742188,4243.9741210938,4242.1796875000,4250.6411132813,,,
8.8046875000,0,4242.8203125000,4254.2309570313,4248.5898437500,4245.8974609375,4195.7690429688,3502.8205566406,4239.4873046875,4246.7949218750,4245.0000000000,4242.1796875000,4241.0258789063,4242.6923828125,4242.5639648438,4250.3847656250,4243.0771484375,4250.0000000000,,,
8.8085937500,0,4248.0771484375,4246.0258789063,4195.3847656250,3503.8461914063,4240.7690429688,4246.6665039063,4244.2309570313,4242.1796875000,4241.4101562500,4241.2822265625,4241.9228515625,4250.7690429688,4246.5385742188,4246.9228515625,4248.5898437500,4246.5385742188,,,
8.8125000000,0,4195.5126953125,3504.3588867188,4241.0258789063,4244.6152343750,4242.5639648438,4242.1796875000,4242.8203125000,4241.1538085938,4240.8974609375,4251.0258789063,4249.3588867188,4246.9228515625,4249.1025390625,4246.5385742188,4195.8974609375,3504.2307128906,,,
8.8164062500,0,4240.7690429688,4241.9228515625,4240.8974609375,4242.1796875000,4244.2309570313,4242.0512695313,4240.5126953125,4250.6411132813,4248.4614257813,4250.2563476563,4248.9741210938,4246.0258789063,4195.8974609375,3504.3588867188,4240.3847656250,4240.2563476563,,,
8.8203125000,0,4240.7690429688,4241.9228515625,4240.8974609375,4242.1796875000,4244.2309570313,4242.0512695313,4240.5126953125,4250.6411132813,4248.4614257813,4250.2563476563,4248.9741210938,4246.0258789063,4195.8974609375,3504.3588867188,4240.3847656250,4240.2563476563,,,
8.8242187500,0,4240.7690429688,4241.9228515625,4240.8974609375,4242.1796875000,4244.2309570313,4242.0512695313,4240.5126953125,4250.6411132813,4248.4614257813,4250.2563476563,4248.9741210938,4246.0258789063,4195.8974609375,3504.3588867188,4240.3847656250,4240.2563476563,,,
8.8281250000,0,4240.7690429688,4241.9228515625,4240.8974609375,4242.1796875000,4244.2309570313,4242.0512695313,4240.5126953125,4250.6411132813,4248.4614257813,4250.2563476563,4248.9741210938,4246.0258789063,4195.8974609375,3504.3588867188,4240.3847656250,4240.2563476563,,,
8.8320312500,0,4240.7690429688,4241.9228515625,4240.8974609375,4242.1796875000,4244.2309570313,4242.0512695313,4240.5126953125,4250.6411132813,4248.4614257813,4250.2563476563,4248.9741210938,4246.0258789063,4195.8974609375,3504.3588867188,4240.3847656250,4240.2563476563,,,
8.8359375000,0,4240.7690429688,4241.9228515625,4240.8974609375,4242.1796875000,4244.2309570313,4242.0512695313,4240.5126953125,4250.6411132813,4248.4614257813,4250.2563476563,4248.9741210938,4246.0258789063,4195.8974609375,3504.3588867188,4240.3847656250,4240.2563476563,,,
8.8398437500,0,4240.7690429688,4242.3076171875,4245.0000000000,4243.2050781250,4240.7690429688,4250.5126953125,4245.3847656250,4254.8715820313,4248.9741210938,4245.3847656250,4195.1284179688,3504.8718261719,4240.1284179688,4240.3847656250,4242.4360351563,4242.5639648438,,,
8.8437500000,0,4244.3588867188,4243.2050781250,4241.2822265625,4251.4101562500,4244.1025390625,4257.9487304688,4249.8715820313,4245.2563476563,4193.7177734375,3505.2563476563,4240.1284179688,4241.4101562500,4244.7436523438,4242.6923828125,4242.8203125000,4242.1796875000,,,
8.8476562500,0,4241.2822265625,4253.3334960938,4246.4101562500,4258.0771484375,4251.7949218750,4245.7690429688,4192.9487304688,3504.7436523438,4240.7690429688,4242.5639648438,4246.0258789063,4242.5639648438,4241.5385742188,4240.8974609375,4241.0258789063,4254.2309570313,,,
8.8515625000,0,4249.8715820313,4256.0258789063,4252.9487304688,4245.8974609375,4193.3334960938,3503.4614257813,4242.0512695313,4243.5898437500,4245.3847656250,4242.0512695313,4240.8974609375,4240.6411132813,4241.0258789063,4252.8203125000,4250.8974609375,4253.9741210938,,,
8.8554687500,0,4252.0512695313,4245.1284179688,4194.7436523438,3502.3076171875,4243.3334960938,4244.7436523438,4243.4614257813,4241.6665039063,4240.6411132813,4241.6665039063,4241.0258789063,4250.3847656250,4249.4873046875,4253.8461914063,4249.6152343750,4243.7177734375,,,
8.8593750000,0,4196.2822265625,3502.1794433594,4243.7177734375,4246.0258789063,4241.6665039063,4242.0512695313,4240.0000000000,4243.4614257813,4240.7690429688,4248.9741210938,4248.3334960938,4255.3847656250,4247.4360351563,4242.6923828125,4196.5385742188,3503.2050781250,,,
8.8632812500,0,4242.4360351563,4247.0512695313,4240.8974609375,4242.9487304688,4239.1025390625,4245.0000000000,4240.1284179688,4249.8715820313,4249.2309570313,4256.9228515625,4247.3076171875,4242.8203125000,4195.2563476563,3504.6154785156,4240.5126953125,4247.0512695313,,,
8.8671875000,0,4241.1538085938,4244.1025390625,4238.9741210938,4245.1284179688,4239.8715820313,4251.5385742188,4250.7690429688,4257.0512695313,4248.5898437500,4244.1025390625,4193.0771484375,3505.0000000000,4238.9741210938,4246.1538085938,4241.6665039063,4244.8715820313,,,
8.8710937500,0,4240.5126953125,4244.1025390625,4240.3847656250,4252.0512695313,4250.7690429688,4255.6411132813,4250.1284179688,4245.3847656250,4191.1538085938,3503.5898437500,4238.5898437500,4244.8715820313,4242.1796875000,4245.0000000000,4243.3334960938,4242.5639648438,,,
8.8750000000,0,4241.4101562500,4251.4101562500,4248.7177734375,4254.3588867188,4250.8974609375,4245.8974609375,4191.0258789063,3501.5385742188,4238.7177734375,4244.2309570313,4242.6923828125,4244.4873046875,4245.7690429688,4241.7949218750,4242.0512695313,4251.0258789063,,,
8.8789062500,0,4246.9228515625,4254.4873046875,4250.6411132813,4245.2563476563,4192.3076171875,3500.5129394531,4238.5898437500,4244.7436523438,4243.0771484375,4243.4614257813,4245.8974609375,4242.4360351563,4242.0512695313,4251.6665039063,4246.9228515625,4255.6411132813,,,
8.8828125000,0,4250.1284179688,4244.2309570313,4193.8461914063,3501.6667480469,4238.7177734375,4246.0258789063,4243.3334960938,4242.5639648438,4243.5898437500,4244.1025390625,4241.6665039063,4251.9228515625,4247.9487304688,4256.2822265625,4249.8715820313,4243.2050781250,,,
8.8867187500,0,4194.4873046875,3504.3588867188,4239.4873046875,4247.0512695313,4243.4614257813,4242.3076171875,4240.6411132813,4245.8974609375,4241.2822265625,4250.6411132813,4248.4614257813,4255.3847656250,4250.1284179688,4242.9487304688,4193.8461914063,3506.4101562500,,,
8.8906250000,0,4241.0258789063,4247.0512695313,4243.4614257813,4243.2050781250,4238.7177734375,4246.1538085938,4241.0258789063,4248.0771484375,4247.8203125000,4253.5898437500,4250.5126953125,4243.3334960938,4192.8203125000,3506.6667480469,4242.5639648438,4245.8974609375,,,
8.8945312500,0,4243.9741210938,4245.0000000000,4238.7177734375,4244.3588867188,4240.6411132813,4246.6665039063,4247.3076171875,4251.9228515625,4251.0258789063,4244.2309570313,4192.1796875000,3505.2563476563,4243.3334960938,4244.6152343750,4244.7436523438,4246.5385742188,,,
8.8984375000,0,4240.1284179688,4241.2822265625,4240.2563476563,4247.6923828125,4247.9487304688,4251.5385742188,4251.0258789063,4245.1284179688,4192.4360351563,3503.8461914063,4242.8203125000,4243.8461914063,4245.1284179688,4246.5385742188,4242.1796875000,4239.1025390625,,,
8.9023437500,0,4240.1284179688,4249.4873046875,4248.4614257813,4251.7949218750,4250.0000000000,4245.3847656250,4193.5898437500,3503.4614257813,4241.7949218750,4244.1025390625,4244.4873046875,4244.4873046875,4243.7177734375,4239.4873046875,4240.1284179688,4249.7436523438,,,
8.9062500000,0,4247.1796875000,4252.4360351563,4248.0771484375,4244.4873046875,4195.0000000000,3503.8461914063,4240.7690429688,4245.3847656250,4243.4614257813,4241.7949218750,4244.2309570313,4241.9228515625,4240.1284179688,4247.8203125000,4245.0000000000,4252.9487304688,,,
8.9101562500,0,4246.5385742188,4243.4614257813,4196.0258789063,3504.1025390625,4240.1284179688,4246.5385742188,4242.8203125000,4240.2563476563,4243.4614257813,4244.2309570313,4239.6152343750,4246.0258789063,4245.1284179688,4253.3334960938,4246.2822265625,4243.3334960938,,,
8.9140625000,0,4196.6665039063,3503.7180175781,4240.0000000000,4246.2822265625,4243.0771484375,4240.7690429688,4241.6665039063,4244.8715820313,4238.7177734375,4246.5385742188,4248.5898437500,4253.8461914063,4247.8203125000,4244.3588867188,4196.5385742188,3503.0769042969,,,
8.9179687500,0,4240.2563476563,4244.2309570313,4243.8461914063,4242.1796875000,4240.1284179688,4243.8461914063,4238.2050781250,4248.9741210938,4252.8203125000,4254.7436523438,4250.1284179688,4246.0258789063,4195.8974609375,3502.9487304688,4240.8974609375,4241.6665039063,,,
8.9218750000,0,4244.3588867188,4242.9487304688,4240.0000000000,4242.8203125000,4238.8461914063,4250.5126953125,4253.3334960938,4255.7690429688,4251.4101562500,4246.6665039063,4194.8715820313,3503.7180175781,4241.2822265625,4240.6411132813,4244.6152343750,4242.6923828125,,,
8.9257812500,0,4241.0258789063,4242.8203125000,4240.2563476563,4250.0000000000,4249.6152343750,4256.9228515625,4251.2822265625,4246.2822265625,4194.2309570313,3504.6154785156,4241.2822265625,4241.9228515625,4245.1284179688,4242.0512695313,4242.3076171875,4243.4614257813,,,
8.9296875000,0,4241.1538085938,4248.8461914063,4245.2563476563,4257.5639648438,4250.3847656250,4245.5126953125,4194.6152343750,3505.2563476563,4241.1538085938,4244.2309570313,4246.2822265625,4241.9228515625,4243.0771484375,4243.4614257813,4240.8974609375,4249.2309570313,,,
8.9335937500,0,4244.6152343750,4257.3076171875,4249.7436523438,4245.3847656250,4195.2563476563,3505.3845214844,4241.5385742188,4245.7690429688,4247.4360351563,4242.4360351563,4243.2050781250,4242.5639648438,4240.0000000000,4251.2822265625,4247.4360351563,4256.6665039063,,,
8.9375000000,0,4249.6152343750,4245.6411132813,4195.2563476563,3504.8718261719,4242.4360351563,4245.5126953125,4247.8203125000,4243.3334960938,4243.2050781250,4241.5385742188,4239.4873046875,4253.0771484375,4250.1284179688,4256.0258789063,4249.1025390625,4245.7690429688,,,
8.9414062500,0,4194.2309570313,3504.3588867188,4243.0771484375,4244.3588867188,4247.1796875000,4243.7177734375,4243.7177734375,4241.4101562500,4239.8715820313,4252.8203125000,4249.6152343750,4255.3847656250,4248.0771484375,4245.5126953125,4192.9487304688,3504.2307128906,,,
8.9453125000,0,4242.5639648438,4244.2309570313,4246.5385742188,4243.5898437500,4244.1025390625,4241.6665039063,4240.7690429688,4251.0258789063,4246.6665039063,4255.1284179688,4247.0512695313,4245.1284179688,4192.6923828125,3504.8718261719,4241.1538085938,4246.0258789063,,,
8.9492187500,0,4246.7949218750,4243.2050781250,4243.9741210938,4241.5385742188,4241.4101562500,4250.0000000000,4244.6152343750,4255.3847656250,4247.0512695313,4245.3847656250,4193.8461914063,3505.6411132813,4239.8715820313,4248.7177734375,4247.3076171875,4242.5639648438,,,
8.9531250000,0,4243.0771484375,4240.7690429688,4241.4101562500,4250.3847656250,4244.7436523438,4255.7690429688,4248.3334960938,4246.1538085938,4195.6411132813,3505.5129394531,4240.0000000000,4250.5126953125,4246.9228515625,4241.9228515625,4242.1796875000,4240.2563476563,,,
8.9570312500,0,4241.2822265625,4251.0258789063,4245.7690429688,4255.3847656250,4250.0000000000,4246.4101562500,4196.7949218750,3504.3588867188,4241.4101562500,4250.3847656250,4245.1284179688,4241.2822265625,4241.5385742188,4240.6411132813,4241.2822265625,4250.8974609375,,,
8.9609375000,0,4245.6411132813,4253.7177734375,4250.6411132813,4245.5126953125,4196.4101562500,3502.9487304688,4243.0771484375,4248.9741210938,4243.4614257813,4240.7690429688,4241.4101562500,4241.6665039063,4241.6665039063,4250.1284179688,4245.1284179688,4251.1538085938,,,
8.9648437500,0,4245.6411132813,4253.7177734375,4250.6411132813,4245.5126953125,4196.4101562500,3502.9487304688,4243.0771484375,4248.9741210938,4243.4614257813,4240.7690429688,4241.4101562500,4241.6665039063,4241.6665039063,4250.1284179688,4245.1284179688,4251.1538085938,,,
8.9687500000,0,4245.6411132813,4253.7177734375,4250.6411132813,4245.5126953125,4196.4101562500,3502.9487304688,4243.0771484375,4248.9741210938,4243.4614257813,4240.7690429688,4241.4101562500,4241.6665039063,4241.6665039063,4250.1284179688,4245.1284179688,4251.1538085938,,,
8.9726562500,0,4245.6411132813,4253.7177734375,4250.6411132813,4245.5126953125,4196.4101562500,3502.9487304688,4243.0771484375,4248.9741210938,4243.4614257813,4240.7690429688,4241.4101562500,4241.6665039063,4241.6665039063,4250.1284179688,4245.1284179688,4251.1538085938,,,
8.9765625000,0,4245.6411132813,4253.7177734375,4250.6411132813,4245.5126953125,4196.4101562500,3502.9487304688,4243.0771484375,4248.9741210938,4243.4614257813,4240.7690429688,4241.4101562500,4241.6665039063,4241.6665039063,4250.1284179688,4245.1284179688,4251.1538085938,,,
8.9804687500,0,4250.2563476563,4243.9741210938,4194.8715820313,3502.1794433594,4243.5898437500,4247.0512695313,4243.5898437500,4241.0258789063,4241.1538085938,4242.1796875000,4241.9228515625,4250.2563476563,4246.0258789063,4248.9741210938,4249.2309570313,4243.0771484375,,,
8.9843750000,0,4193.5898437500,3502.1794433594,4242.6923828125,4245.5126953125,4245.5126953125,4241.5385742188,4241.0258789063,4242.0512695313,4241.9228515625,4251.5385742188,4248.2050781250,4248.2050781250,4248.2050781250,4243.4614257813,4193.4614257813,3502.5642089844,,,
8.9882812500,0,4240.7690429688,4244.2309570313,4247.6923828125,4242.0512695313,4241.1538085938,4241.2822265625,4241.4101562500,4252.5639648438,4249.4873046875,4249.3588867188,4247.1796875000,4245.1284179688,4194.3588867188,3503.0769042969,4239.2309570313,4243.7177734375,,,
8.9921875000,0,4247.8203125000,4242.1796875000,4241.5385742188,4240.6411132813,4240.7690429688,4251.7949218750,4248.2050781250,4251.5385742188,4245.6411132813,4247.1796875000,4195.2563476563,3503.7180175781,4238.5898437500,4244.3588867188,4245.7690429688,4242.0512695313,,,
8.9960937500,0,4241.6665039063,4240.2563476563,4240.0000000000,4250.0000000000,4245.6411132813,4253.8461914063,4244.4873046875,4248.5898437500,4195.3847656250,3504.7436523438,4239.1025390625,4246.1538085938,4243.0771484375,4242.0512695313,4241.1538085938,4239.8715820313,,,
19.0000000000,1,4237.0512695313,4247.0512695313,4240.0000000000,4241.9228515625,4240.5126953125,4228.4614257813,4210.7690429688,4252.1796875000,4245.3847656250,4242.1796875000,4193.8461914063,3512.4357910156,4240.5126953125,4242.3076171875,4237.9487304688,4245.8974609375,,,
19.0039062500,1,4241.5385742188,4242.4360351563,4240.6411132813,4227.8203125000,4214.3588867188,4253.8461914063,4247.6923828125,4244.1025390625,4194.7436523438,3513.7180175781,4241.9228515625,4241.5385742188,4239.1025390625,4244.6152343750,4244.2309570313,4242.3076171875,,,
19.0078125000,1,4241.7949218750,4234.6152343750,4228.7177734375,4256.6665039063,4249.2309570313,4246.0258789063,4195.0000000000,3514.8718261719,4242.9487304688,4241.9228515625,4240.0000000000,4243.9741210938,4246.5385742188,4241.5385742188,4242.8203125000,4246.0258789063,,,
19.0117187500,1,4248.7177734375,4259.8715820313,4250.0000000000,4246.7949218750,4195.2563476563,3515.2563476563,4242.6923828125,4243.0771484375,4240.3847656250,4244.2309570313,4246.9228515625,4240.2563476563,4243.0771484375,4258.7177734375,4268.0771484375,4262.3076171875,,,
19.0156250000,1,4250.2563476563,4246.6665039063,4196.4101562500,3514.7436523438,4241.6665039063,4244.2309570313,4239.8715820313,4244.8715820313,4245.0000000000,4239.3588867188,4242.1796875000,4267.9487304688,4279.6152343750,4263.0771484375,4250.1284179688,4245.7690429688,,,
19.0195312500,1,4197.9487304688,3513.3332519531,4241.0258789063,4244.7436523438,4238.5898437500,4244.8715820313,4241.7949218750,4239.6152343750,4241.1538085938,4269.6152343750,4277.6923828125,4261.6665039063,4249.1025390625,4244.2309570313,4198.3334960938,3511.2819824219,,,
19.0234375000,1,4241.4101562500,4244.2309570313,4237.1796875000,4243.9741210938,4239.3588867188,4241.0258789063,4241.0258789063,4262.5639648438,4262.9487304688,4258.5898437500,4247.0512695313,4242.5639648438,4196.7949218750,3509.3588867188,4242.5639648438,4242.9487304688,,,
19.0273437500,1,4236.6665039063,4242.8203125000,4238.9741210938,4242.4360351563,4242.0512695313,4251.1538085938,4243.9741210938,4255.3847656250,4245.2563476563,4241.4101562500,4194.2309570313,3508.3332519531,4243.3334960938,4241.9228515625,4237.4360351563,4242.8203125000,,,
19.0312500000,1,4240.5126953125,4243.0771484375,4243.2050781250,4241.5385742188,4231.0258789063,4253.3334960938,4245.6411132813,4241.5385742188,4192.1796875000,3508.7180175781,4243.5898437500,4242.0512695313,4238.8461914063,4244.3588867188,4242.9487304688,4243.0771484375,,,
19.0351562500,1,4243.4614257813,4238.3334960938,4229.2309570313,4253.0771484375,4248.2050781250,4242.9487304688,4191.9228515625,3510.0000000000,4243.3334960938,4243.2050781250,4240.0000000000,4246.7949218750,4245.1284179688,4243.2050781250,4242.5639648438,4241.0258789063,,,
19.0390625000,1,4236.5385742188,4254.3588867188,4251.2822265625,4244.6152343750,4193.2050781250,3511.0256347656,4243.4614257813,4245.1284179688,4239.8715820313,4248.5898437500,4246.2822265625,4244.1025390625,4241.6665039063,4246.5385742188,4247.0512695313,4256.4101562500,,,
19.0429687500,1,4252.6923828125,4245.3847656250,4195.0000000000,3511.5385742188,4243.8461914063,4246.6665039063,4238.9741210938,4248.7177734375,4246.1538085938,4245.2563476563,4241.7949218750,4252.1796875000,4256.6665039063,4258.3334960938,4252.4360351563,4244.8715820313,,,
19.0468750000,1,4196.7949218750,3511.9230957031,4244.3588867188,4247.3076171875,4237.6923828125,4247.0512695313,4245.0000000000,4245.6411132813,4242.6923828125,4257.0512695313,4263.8461914063,4258.8461914063,4251.7949218750,4244.1025390625,4198.2050781250,3512.9487304688,,,
19.0507812500,1,4244.3588867188,4246.7949218750,4236.5385742188,4244.4873046875,4243.4614257813,4245.1284179688,4243.5898437500,4260.3847656250,4266.9228515625,4256.9228515625,4251.7949218750,4243.9741210938,4198.7177734375,3513.8461914063,4243.5898437500,4245.8974609375,,,
19.0546875000,1,4235.7690429688,4242.5639648438,4242.6923828125,4244.4873046875,4243.5898437500,4260.6411132813,4263.0771484375,4253.2050781250,4252.4360351563,4244.4873046875,4197.9487304688,3513.7180175781,4242.9487304688,4245.5126953125,4235.6411132813,4242.4360351563,,,
19.0585937500,1,4242.9487304688,4244.2309570313,4242.8203125000,4256.6665039063,4252.6923828125,4249.4873046875,4252.6923828125,4245.0000000000,4196.2822265625,3512.0512695313,4242.6923828125,4245.8974609375,4236.5385742188,4244.1025390625,4243.5898437500,4244.3588867188,,,
19.0625000000,1,4241.6665039063,4250.2563476563,4241.4101562500,4248.2050781250,4252.0512695313,4244.6152343750,4194.7436523438,3510.0000000000,4242.9487304688,4246.7949218750,4238.5898437500,4245.8974609375,4243.8461914063,4244.3588867188,4240.8974609375,4245.5126953125,,,
19.0664062500,1,4236.6665039063,4249.8715820313,4251.2822265625,4243.9741210938,4194.3588867188,3508.9743652344,4242.8203125000,4247.0512695313,4241.1538085938,4246.7949218750,4243.0771484375,4243.9741210938,4240.7690429688,4245.2563476563,4241.2822265625,4253.4614257813,,,
19.0703125000,1,4250.8974609375,4243.8461914063,4195.2563476563,3510.0000000000,4242.1796875000,4246.2822265625,4242.9487304688,4246.2822265625,4241.7949218750,4243.2050781250,4241.1538085938,4248.7177734375,4250.6411132813,4256.7949218750,4250.7690429688,4244.3588867188,,,
19.0742187500,1,4196.6665039063,3512.4357910156,4241.6665039063,4244.8715820313,4243.2050781250,4245.0000000000,4241.0258789063,4242.6923828125,4241.9228515625,4252.5639648438,4256.9228515625,4258.3334960938,4250.5126953125,4244.8715820313,4197.8203125000,3514.8718261719,,,
19.0781250000,1,4242.0512695313,4243.7177734375,4241.7949218750,4244.2309570313,4241.2822265625,4242.9487304688,4242.4360351563,4254.4873046875,4256.4101562500,4257.9487304688,4250.0000000000,4245.1284179688,4198.0771484375,3516.0256347656,4243.4614257813,4243.4614257813,,,
19.0820312500,1,4240.2563476563,4244.7436523438,4242.5639648438,4243.7177734375,4242.4360351563,4253.9741210938,4250.3847656250,4256.2822265625,4249.6152343750,4244.8715820313,4197.4360351563,3515.6411132813,4245.1284179688,4243.9741210938,4240.1284179688,4246.4101562500,,,
19.0859375000,1,4240.2563476563,4244.7436523438,4242.5639648438,4243.7177734375,4242.4360351563,4253.9741210938,4250.3847656250,4256.2822265625,4249.6152343750,4244.8715820313,4197.4360351563,3515.6411132813,4245.1284179688,4243.9741210938,4240.1284179688,4246.4101562500,,,
19.0898437500,1,4240.2563476563,4244.7436523438,4242.5639648438,4243.7177734375,4242.4360351563,4253.9741210938,4250.3847656250,4256.2822265625,4249.6152343750,4244.8715820313,4197.4360351563,3515.6411132813,4245.1284179688,4243.9741210938,4240.1284179688,4246.4101562500,,,
19.0937500000,1,4240.2563476563,4244.7436523438,4242.5639648438,4243.7177734375,4242.4360351563,4253.9741210938,4250.3847656250,4256.2822265625,4249.6152343750,4244.8715820313,4197.4360351563,3515.6411132813,4245.1284179688,4243.9741210938,4240.1284179688,4246.4101562500,,,
19.0976562500,1,4243.9741210938,4244.4873046875,4241.9228515625,4251.2822265625,4243.0771484375,4254.1025390625,4249.7436523438,4244.6152343750,4196.1538085938,3513.9743652344,4245.8974609375,4244.4873046875,4241.0258789063,4248.2050781250,4244.7436523438,4244.6152343750,,,
