Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Channel 16,Event Id,Event Date,Event Duration
74.3281250000,6,4128.2050781250,634.2307739258,2111.9230957031,7038.8461914063,510.6410217285,2583.0769042969,4987.9487304688,7931.5385742188,8304.2304687500,1462.8205566406,6517.9487304688,2322.3076171875,3951.6667480469,284.7435913086,5327.9487304688,2631.2819824219,,,
74.3359375000,6,4772.1796875000,5613.7177734375,1076.6666259766,895.3845825195,2490.0000000000,4851.7949218750,507.5640869141,2581.1538085938,6694.1025390625,7617.5639648438,3333.5898437500,2574.2307128906,3271.4101562500,1042.9487304688,1012.3076782227,1693.8461914063,,,
74.3437500000,6,726.5384521484,5778.7177734375,7687.1796875000,2373.5898437500,8176.0258789063,705.5128173828,3913.9743652344,4506.5385742188,3675.1281738281,5053.5898437500,7730.3847656250,945.6409912109,4368.9741210938,2087.5642089844,1692.1794433594,5463.8461914063,,,
74.3515625000,6,5085.3847656250,7502.4360351563,206.6666564941,200.6410217285,4369.3588867188,1910.0000000000,6912.9487304688,4797.9487304688,2106.1538085938,921.1538696289,5983.3334960938,895.6409912109,1880.7691650391,2349.8718261719,4512.6923828125,645.1281738281,,,
74.3593750000,6,2891.6667480469,5651.2822265625,3062.6923828125,7840.1284179688,6202.3076171875,5556.4101562500,1087.4359130859,6311.7949218750,7762.5639648438,1298.8461914063,612.1795043945,6943.5898437500,599.3589477539,562.3076782227,4748.4614257813,4124.2309570313,,,
74.3671875000,6,2213.2050781250,130.2564086914,5360.1284179688,4990.1284179688,8135.7690429688,3836.4101562500,3859.4870605469,5348.0771484375,5284.1025390625,5072.0512695313,5288.5898437500,1549.6153564453,1711.9230957031,7135.0000000000,6745.3847656250,7357.9487304688,,,
74.3750000000,6,3016.7949218750,7998.7177734375,8219.3593750000,2182.1794433594,3786.7949218750,1144.1025390625,7472.0512695313,4073.2050781250,3422.5642089844,777.6923217773,6696.0258789063,7016.9228515625,6707.1796875000,492.6922912598,7932.1796875000,5143.3334960938,,,
74.3828125000,6,5567.5639648438,5846.1538085938,2168.2050781250,7715.5126953125,548.4615478516,5561.5385742188,557.1795043945,7712.3076171875,4340.8974609375,1437.5640869141,4466.4101562500,2130.8974609375,1058.7178955078,7215.8974609375,4146.5385742188,4057.4357910156,,,
74.3906250000,6,3587.4357910156,1239.7435302734,1307.8205566406,1234.6153564453,3318.8461914063,1913.7178955078,4653.2050781250,1942.5640869141,2490.6411132813,448.2051086426,4555.8974609375,2896.5385742188,7896.0258789063,3827.5642089844,819.3589477539,7347.6923828125,,,
74.3984375000,6,5282.5639648438,1405.6409912109,6959.8715820313,2510.0000000000,974.8717651367,2697.5642089844,4094.3588867188,6764.3588867188,7222.5639648438,2266.2819824219,6041.6665039063,1748.3333740234,2653.9743652344,7869.2309570313,4716.2822265625,651.4102783203,,,
74.4062500000,6,3001.7949218750,4760.7690429688,3097.5642089844,3140.5129394531,3750.7692871094,5447.0512695313,2322.4357910156,1329.8718261719,3453.7180175781,3414.2307128906,959.6153564453,1634.6153564453,3541.9230957031,6049.8715820313,3950.8974609375,2252.3076171875,,,
74.4140625000,6,6459.6152343750,1259.7435302734,2086.7949218750,1728.4615478516,7672.9487304688,4535.7690429688,8195.8974609375,1916.6666259766,4008.9743652344,4128.3334960938,3384.6154785156,5715.8974609375,6196.6665039063,1728.3333740234,620.8973999023,5793.3334960938,,,
74.4218750000,6,5422.8203125000,3298.2050781250,2726.1538085938,7020.5126953125,1672.0512695313,3805.2563476563,5622.8203125000,7351.5385742188,921.5384521484,1468.2050781250,755.8973999023,3471.5385742188,4146.1538085938,1688.5897216797,5573.7177734375,4236.0258789063,,,
74.4296875000,6,528.2051391602,3109.6154785156,1046.4102783203,920.5128173828,1722.0512695313,1565.8974609375,6766.6665039063,3262.6923828125,4117.4360351563,4863.0771484375,3230.3845214844,6856.5385742188,5880.6411132813,620.8973999023,5580.0000000000,5353.0771484375,,,
74.4375000000,6,4020.2563476563,6555.0000000000,5905.5126953125,6099.4873046875,1437.3077392578,6800.8974609375,7898.8461914063,1856.1538085938,7161.6665039063,1329.8718261719,8196.4101562500,907.3076782227,4386.5385742188,7081.1538085938,4375.2563476563,7048.9741210938,,,
74.4453125000,6,3898.2050781250,1260.0000000000,4347.5639648438,150.5128173828,958.9743652344,516.9230957031,8162.1796875000,6273.0771484375,2043.8461914063,356.4102478027,7850.3847656250,810.6409912109,772.1795043945,519.6153564453,7351.5385742188,7836.5385742188,,,
74.4531250000,6,4550.1284179688,7750.8974609375,5451.2822265625,3289.7436523438,746.1538085938,5265.2563476563,2751.6667480469,3021.9230957031,2802.6923828125,1959.7435302734,2855.6411132813,4883.3334960938,3625.5129394531,7989.7436523438,6097.9487304688,3715.6411132813,,,
74.4609375000,6,1057.9487304688,5800.0000000000,4972.0512695313,5287.0512695313,3527.4357910156,2255.2563476563,1364.8718261719,6325.2563476563,6799.7436523438,8328.9746093750,5083.4614257813,5006.5385742188,54.9999923706,8133.9746093750,3150.7692871094,7345.0000000000,,,
74.4687500000,6,4745.1284179688,2102.8205566406,3774.8718261719,6056.7949218750,656.1538085938,578.0769042969,3488.7180175781,7016.6665039063,7698.3334960938,5820.6411132813,5078.0771484375,2683.0769042969,7372.5639648438,1365.8974609375,5484.1025390625,7225.8974609375,,,
74.4765625000,6,4145.2563476563,5836.4101562500,152.4358825684,697.5640869141,4605.0000000000,4711.5385742188,3768.8461914063,1079.3590087891,124.4871673584,7224.6152343750,7763.7177734375,4546.5385742188,916.5384521484,2335.1281738281,7447.0512695313,4185.6411132813,,,
74.4843750000,6,2751.7949218750,1636.1538085938,4519.8715820313,2674.2307128906,5020.6411132813,2827.1794433594,4259.3588867188,1382.9487304688,2731.1538085938,841.0256347656,229.7435760498,4519.6152343750,1497.9487304688,7734.2309570313,6816.4101562500,2201.4101562500,,,
74.4921875000,6,3210.0000000000,2699.3588867188,6088.5898437500,6687.1796875000,2006.1538085938,1130.5128173828,2877.5642089844,894.6153564453,7292.3076171875,2062.6923828125,432.1794738770,267.5640869141,1577.6922607422,3024.1025390625,1454.8718261719,2081.0256347656,,,
74.5000000000,6,5922.1796875000,4541.2822265625,3635.5129394531,6729.8715820313,7012.4360351563,5834.1025390625,3243.9743652344,8204.6152343750,1101.7949218750,8249.1025390625,7728.4614257813,1548.0769042969,4191.0258789063,8242.4355468750,2513.3332519531,4747.4360351563,,,
74.5078125000,6,4173.7177734375,2755.7692871094,1376.4102783203,1813.7178955078,1889.2307128906,328.5897216797,7756.1538085938,5628.2050781250,4072.4357910156,5751.2822265625,5418.0771484375,7408.8461914063,4221.1538085938,2858.9743652344,7155.3847656250,5482.9487304688,,,
74.5156250000,6,34.4871711731,7630.7690429688,331.9230651855,386.4102478027,845.5128173828,1657.8205566406,453.7179260254,4609.6152343750,2243.0769042969,1740.6409912109,3408.8461914063,3566.7949218750,2404.7436523438,7071.4101562500,4557.5639648438,3976.9230957031,,,
74.5234375000,6,138.5897369385,5189.1025390625,5503.5898437500,5653.4614257813,6690.1284179688,5955.5126953125,7673.4614257813,3240.3845214844,3851.9230957031,242.3076782227,4939.1025390625,2703.0769042969,1968.4615478516,2854.4870605469,5558.2050781250,5325.3847656250,,,
74.5312500000,6,1430.0000000000,6461.0258789063,4980.7690429688,2408.2050781250,4252.6923828125,3484.1025390625,8180.0000000000,7359.7436523438,2066.0256347656,7415.2563476563,854.4871826172,5093.4614257813,5336.5385742188,8219.3593750000,1026.1538085938,5345.3847656250,,,
74.5390625000,6,6684.8715820313,2962.6923828125,4290.1284179688,8109.1025390625,68.9743499756,1117.9487304688,3138.3332519531,7179.1025390625,7673.9746093750,4557.3076171875,7514.7436523438,6278.8461914063,5061.2822265625,7928.7177734375,4925.0000000000,252.9487152100,,,
74.5468750000,6,1233.2050781250,6376.7949218750,2306.2819824219,4466.1538085938,7014.4873046875,7873.3334960938,894.6153564453,1329.3590087891,1815.2563476563,157.0512695313,2214.4870605469,4514.7436523438,2469.4870605469,1756.7949218750,8058.9746093750,6541.2822265625,,,
74.5546875000,6,2118.8461914063,3951.2819824219,6105.7690429688,7302.0512695313,834.7435913086,759.8717651367,4567.5639648438,7392.3076171875,2793.8461914063,4419.3588867188,7819.2309570313,1361.1538085938,260.8974304199,8041.0258789063,5011.0258789063,2081.1538085938,,,
74.5625000000,6,7031.2822265625,1831.0256347656,6330.1284179688,2058.4614257813,3421.0256347656,952.1795043945,5846.5385742188,7051.1538085938,4675.7690429688,7886.0258789063,8382.6923828125,7256.1538085938,2073.0769042969,5982.4360351563,3112.8205566406,8099.6152343750,,,
74.5703125000,6,888.3333129883,8164.8715820313,6106.0258789063,7503.5898437500,3135.5129394531,4532.0512695313,2546.7949218750,2027.3077392578,3926.9230957031,4832.5639648438,1256.5384521484,958.9743652344,5241.5385742188,621.2820434570,8119.2309570313,3477.1794433594,,,
74.5781250000,6,2301.1538085938,3513.5898437500,3180.0000000000,7527.4360351563,4761.1538085938,5793.5898437500,4833.8461914063,5183.5898437500,4733.2050781250,5084.3588867188,2861.1538085938,7085.8974609375,1294.1025390625,6009.2309570313,7402.0512695313,4370.2563476563,,,
74.5859375000,6,597.1795043945,5576.2822265625,5535.2563476563,709.4871826172,4425.5126953125,1578.3333740234,2162.9487304688,3769.4870605469,1896.4102783203,6168.9741210938,4401.4101562500,3365.2563476563,5865.3847656250,7628.7177734375,1088.5897216797,5921.9228515625,,,
74.5937500000,6,2957.6923828125,894.3589477539,2425.1281738281,8100.2563476563,6288.7177734375,3273.8461914063,1477.3077392578,5011.7949218750,5626.7949218750,3802.5642089844,979.6153564453,8350.7695312500,3768.4614257813,6865.2563476563,3047.6923828125,5557.5639648438,,,
74.6015625000,6,2055.6411132813,7111.2822265625,1024.6153564453,3646.4101562500,5907.9487304688,6803.9741210938,7525.0000000000,6350.7690429688,8352.5644531250,2737.5642089844,2048.3332519531,4631.9228515625,1412.6922607422,6652.4360351563,7173.7177734375,2335.2563476563,,,
74.6093750000,6,1389.3590087891,5220.2563476563,7241.1538085938,7889.2309570313,6800.8974609375,4986.6665039063,5335.7690429688,1640.5128173828,6834.4873046875,4637.8203125000,7038.2050781250,8400.7695312500,7027.8203125000,8038.4614257813,4344.2309570313,3155.7692871094,,,
74.6171875000,6,2138.4614257813,5150.6411132813,2542.8205566406,7644.6152343750,3091.6667480469,932.6923217773,4756.4101562500,2640.0000000000,6417.6923828125,5345.7690429688,2977.3076171875,8333.4619140625,6231.1538085938,6194.7436523438,4413.4614257813,7333.8461914063,,,
74.6250000000,6,1017.9487304688,2017.9487304688,3857.0512695313,620.5128173828,2076.5385742188,3950.2563476563,5907.1796875000,5.5128116608,5912.5639648438,6488.4614257813,5282.1796875000,1689.6153564453,8350.1279296875,7223.3334960938,1389.6153564453,4477.0512695313,,,
74.6328125000,6,1302.4359130859,5787.5639648438,6301.2822265625,2181.4101562500,7043.9741210938,5013.5898437500,6996.9228515625,6074.2309570313,6395.1284179688,6178.8461914063,4832.8203125000,5614.8715820313,3379.1025390625,1262.8205566406,4594.8715820313,7026.1538085938,,,
74.6406250000,6,111.2820434570,3692.8205566406,558.9743652344,3163.3332519531,4906.2822265625,3007.1794433594,1444.3590087891,935.1281738281,8196.6669921875,1390.8974609375,157.5640869141,568.4615478516,8177.0512695313,5229.6152343750,4480.1284179688,7843.4614257813,,,
74.6484375000,6,8008.3334960938,4737.5639648438,1469.7435302734,4611.2822265625,5427.8203125000,1457.3077392578,5423.7177734375,7073.3334960938,2720.8974609375,4905.0000000000,7701.7949218750,6970.3847656250,2044.3590087891,4446.6665039063,6950.0000000000,1383.2050781250,,,
74.6562500000,6,1572.9487304688,2918.9743652344,7348.0771484375,5686.1538085938,6633.2050781250,858.0769042969,3584.2307128906,7733.9746093750,4171.6665039063,6622.9487304688,4244.7436523438,5964.2309570313,4862.6923828125,4224.7436523438,1134.3590087891,5965.2563476563,,,
74.6640625000,6,6525.2563476563,4313.4614257813,2828.4614257813,486.6666564941,5726.9228515625,6402.9487304688,8022.4360351563,6094.7436523438,3339.8718261719,3759.8718261719,2752.9487304688,3051.4101562500,547.8204956055,3296.7949218750,272.9486999512,3189.4870605469,,,
74.6718750000,6,4284.7436523438,693.9743652344,1149.1025390625,4712.1796875000,2565.0000000000,3932.6923828125,383.0769042969,6561.7949218750,7007.5639648438,1606.4102783203,982.6923217773,2137.9487304688,6606.2822265625,4706.7949218750,2426.1538085938,425.3846130371,,,
74.6796875000,6,3841.7949218750,8314.6152343750,6872.6923828125,8333.4619140625,6892.4360351563,963.7179565430,6105.0000000000,7096.1538085938,340.8974304199,6111.7949218750,2310.5126953125,8058.8461914063,5442.9487304688,6726.2822265625,5612.4360351563,161.1538391113,,,
74.6875000000,6,2667.1794433594,5326.7949218750,3801.4101562500,3061.6667480469,7816.2822265625,6191.4101562500,1580.2563476563,4990.0000000000,4062.5642089844,2701.0256347656,7825.5126953125,7342.3076171875,4059.1025390625,7890.8974609375,2845.3845214844,6152.3076171875,,,
74.6953125000,6,4727.4360351563,3479.6154785156,7655.8974609375,2838.3332519531,3838.9743652344,1720.0000000000,7943.0771484375,8297.8203125000,8194.2304687500,8055.2563476563,5426.1538085938,1034.1025390625,1723.4615478516,4533.0771484375,832.1795043945,861.6666870117,,,
74.7031250000,6,7898.7177734375,8242.5644531250,5205.7690429688,1897.8205566406,3787.1794433594,4910.8974609375,5112.4360351563,6530.2563476563,3999.8718261719,7091.7949218750,1208.7178955078,895.3845825195,7590.1284179688,2485.3845214844,6117.3076171875,407.8204956055,,,
74.7109375000,6,2915.0000000000,2690.0000000000,4730.2563476563,5207.6923828125,1104.2307128906,348.7179260254,1225.7691650391,7702.8203125000,3461.6667480469,7872.5639648438,3345.5129394531,4643.3334960938,8040.1284179688,3962.6923828125,5469.6152343750,6889.1025390625,,,
74.7187500000,6,1800.7691650391,5338.3334960938,3204.6154785156,6565.0000000000,2241.1538085938,8290.8974609375,4857.3076171875,3542.3076171875,7794.4873046875,6583.4614257813,2816.9230957031,6544.7436523438,1696.5384521484,902.8204956055,898.5897216797,5847.5639648438,,,
74.7265625000,6,5378.9741210938,7917.1796875000,5050.2563476563,3451.7949218750,22.1794776917,5782.9487304688,1055.2563476563,2086.4101562500,5239.1025390625,6128.2050781250,4050.1281738281,1169.8718261719,606.9230957031,61.6666564941,7285.5126953125,5101.5385742188,,,
74.7343750000,6,7317.0512695313,7846.6665039063,2758.8461914063,4982.9487304688,5094.6152343750,1063.0769042969,3827.0512695313,954.3589477539,2628.0769042969,7593.0771484375,5450.0000000000,4138.9741210938,5843.7177734375,880.2564086914,5976.4101562500,2638.8461914063,,,
74.7421875000,6,30.3846073151,4926.6665039063,5947.0512695313,3456.1538085938,2626.5385742188,2002.6922607422,4018.4614257813,7916.5385742188,2009.2307128906,7889.2309570313,1408.2050781250,7020.2563476563,1630.0000000000,4091.2819824219,6560.8974609375,2150.3845214844,,,
74.7500000000,6,5166.5385742188,4380.5126953125,4132.9487304688,3054.7436523438,6505.6411132813,552.0512695313,1704.6153564453,3140.6411132813,2886.9230957031,7601.2822265625,4454.7436523438,5331.0258789063,3003.3332519531,5167.8203125000,583.9743652344,3933.0769042969,,,
74.7578125000,6,6368.7177734375,6647.0512695313,7809.7436523438,8229.3593750000,39.1025543213,909.8717651367,3447.8205566406,1014.2307739258,1358.3333740234,8042.4360351563,2079.2307128906,6434.7436523438,949.8717651367,5147.0512695313,590.1281738281,8057.1796875000,,,
74.7656250000,6,2251.1538085938,7279.6152343750,7660.7690429688,7891.9228515625,3745.5129394531,2332.8205566406,5767.6923828125,4259.3588867188,2976.4101562500,5696.7949218750,4172.6923828125,3876.5385742188,818.9743652344,179.3589630127,6589.6152343750,4825.2563476563,,,
74.7734375000,6,4493.7177734375,285.1282043457,2209.6154785156,2570.1281738281,6510.7690429688,1639.4871826172,685.7692260742,4690.5126953125,5798.2050781250,4235.8974609375,6928.5898437500,7776.6665039063,1693.2050781250,2160.7692871094,3929.1025390625,708.4615478516,,,
74.7812500000,6,7698.8461914063,1390.1281738281,4725.5126953125,3273.2050781250,446.0256347656,6445.2563476563,3290.6411132813,586.1538085938,5726.9228515625,4099.4873046875,1887.6922607422,1680.7691650391,5801.9228515625,4364.3588867188,5817.8203125000,1943.5897216797,,,
74.7890625000,6,8063.4614257813,5346.0258789063,5635.6411132813,2143.8461914063,4118.9741210938,4130.5126953125,1067.8205566406,7179.4873046875,4733.2050781250,915.7692260742,7157.0512695313,6807.8203125000,4140.2563476563,6993.4614257813,6486.4101562500,2171.9230957031,,,
74.7968750000,6,4486.1538085938,5331.2822265625,7435.3847656250,4145.5126953125,1004.4871826172,7082.9487304688,6374.3588867188,6564.6152343750,4697.9487304688,4532.6923828125,1054.8718261719,3338.0769042969,489.6153869629,5352.1796875000,1490.7691650391,5638.7177734375,,,
74.8046875000,6,8298.4619140625,7225.3847656250,3806.0256347656,3503.0769042969,2550.5126953125,104.2307586670,8145.7690429688,1004.2307739258,1041.1538085938,862.8204956055,5944.2309570313,4494.7436523438,6741.4101562500,7350.7690429688,8046.0258789063,488.8461608887,,,
74.8125000000,6,5951.5385742188,2441.2819824219,200.2564086914,7261.2822265625,419.4871826172,6903.7177734375,2616.9230957031,8261.5380859375,3533.7180175781,7823.4614257813,6279.4873046875,6113.9741210938,2580.0000000000,1836.7949218750,6552.9487304688,7998.4614257813,,,
74.8203125000,6,7766.7949218750,2053.4614257813,6552.5639648438,5053.4614257813,6297.8203125000,2679.4870605469,97.9487075806,6030.5126953125,5749.4873046875,477.5640869141,504.2307739258,679.2307739258,4499.3588867188,6672.6923828125,8188.3334960938,3425.6411132813,,,
74.8281250000,6,6854.1025390625,4447.1796875000,4837.3076171875,7555.8974609375,3174.3588867188,930.5128173828,3377.0512695313,6737.1796875000,5696.4101562500,324.1025695801,145.1281890869,1283.9743652344,5506.4101562500,4230.1284179688,5051.2822265625,3156.4101562500,,,
74.8359375000,6,3846.4101562500,7099.7436523438,6442.3076171875,1626.0256347656,7973.0771484375,2540.1281738281,7112.1796875000,7482.4360351563,95.6410140991,2993.5898437500,4826.2822265625,5869.8715820313,3423.5898437500,6953.2050781250,1317.3077392578,4417.5639648438,,,
74.8437500000,6,7713.3334960938,3402.1794433594,5717.1796875000,3977.1794433594,4109.6152343750,701.2820434570,7689.3588867188,4.1025552750,741.0256347656,3286.9230957031,1768.2050781250,7147.8203125000,7139.6152343750,2260.3845214844,2398.2050781250,4831.2822265625,,,
74.8515625000,6,3870.3845214844,4291.7949218750,1434.1025390625,5194.2309570313,1474.4871826172,1651.2821044922,7588.7177734375,5682.9487304688,1348.3333740234,2002.0512695313,4999.6152343750,3805.0000000000,7526.7949218750,3244.3588867188,6653.4614257813,7411.9228515625,,,
74.8593750000,6,5431.4101562500,155.3846130371,2202.8205566406,4759.4873046875,1660.8974609375,7673.4614257813,1964.2307128906,3753.4614257813,7765.1284179688,5394.2309570313,6449.4873046875,1684.1025390625,4993.2050781250,3047.3076171875,7371.4101562500,509.2307739258,,,
74.8671875000,6,486.5384521484,6750.8974609375,6834.6152343750,7702.8203125000,5870.3847656250,3285.3845214844,1117.4359130859,913.3333129883,7431.4101562500,6927.5639648438,3046.0256347656,2160.5126953125,3182.9487304688,3293.3332519531,7170.6411132813,415.5128173828,,,
74.8750000000,6,1636.9230957031,7653.4614257813,3417.0512695313,7188.8461914063,3352.6923828125,5011.2822265625,2328.3332519531,7647.1796875000,5144.1025390625,5982.0512695313,4541.5385742188,4499.3588867188,1110.7691650391,4505.8974609375,2200.3845214844,5275.3847656250,,,
74.8828125000,6,2689.4870605469,3183.2050781250,2871.4101562500,8199.4873046875,1575.8974609375,4495.2563476563,1777.9487304688,355.8974304199,8389.7431640625,2501.6667480469,4281.6665039063,4087.5642089844,5195.8974609375,6821.4101562500,4033.5898437500,2351.5385742188,,,
74.8906250000,6,1160.8974609375,2712.8205566406,2540.5126953125,5638.7177734375,5616.2822265625,5103.3334960938,7334.1025390625,3427.8205566406,3853.5898437500,2458.4614257813,7721.0258789063,5530.7690429688,5399.3588867188,4004.4870605469,6212.8203125000,2356.7949218750,,,
74.8984375000,6,4317.0512695313,4535.7690429688,7755.3847656250,7579.6152343750,2409.1025390625,487.5640869141,1752.1794433594,1144.6153564453,3160.8974609375,2364.3588867188,6508.4614257813,1328.5897216797,4490.0000000000,7576.0258789063,8228.2050781250,1368.3333740234,,,
74.9062500000,6,2979.4870605469,5312.3076171875,7168.3334960938,4372.5639648438,8204.3593750000,1173.4615478516,566.1538085938,1279.3590087891,40.2564010620,664.3589477539,4917.0512695313,7152.1796875000,8295.0000000000,4843.8461914063,6354.6152343750,5237.5639648438,,,
74.9140625000,6,4387.9487304688,6837.5639648438,3222.3076171875,1546.5384521484,7362.5639648438,4586.6665039063,2699.7436523438,1185.1281738281,6948.3334960938,4916.1538085938,2627.0512695313,5778.8461914063,177.1794738770,4866.5385742188,6347.9487304688,6021.6665039063,,,
74.9218750000,6,4137.9487304688,3920.1281738281,3835.1281738281,6500.1284179688,3390.3845214844,1112.1794433594,1454.6153564453,6384.3588867188,4024.3588867188,4945.2563476563,3271.1538085938,3464.6154785156,4928.8461914063,2842.9487304688,5418.7177734375,2221.0256347656,,,
74.9296875000,6,1784.3590087891,570.2564086914,5055.2563476563,1540.1281738281,7964.6152343750,25.6410160065,1403.0769042969,5299.2309570313,2964.3588867188,2540.5126953125,3709.4870605469,707.1795043945,1760.8974609375,8029.3588867188,3644.3588867188,5828.7177734375,,,
74.9375000000,6,1682.0512695313,3295.7692871094,5749.4873046875,7635.1284179688,437.8204956055,5697.5639648438,2441.5385742188,5890.7690429688,3316.9230957031,1095.0000000000,2242.4357910156,7477.0512695313,6913.7177734375,3999.6154785156,4592.1796875000,6885.1284179688,,,
74.9453125000,6,762.5640869141,5947.6923828125,6905.3847656250,1793.8461914063,3910.5129394531,6766.0258789063,7885.0000000000,616.1538085938,6567.6923828125,5479.1025390625,5670.1284179688,5216.1538085938,4656.1538085938,5920.1284179688,1703.8461914063,8269.3593750000,,,
74.9531250000,6,1358.8461914063,5103.4614257813,3318.4614257813,1384.8718261719,4559.3588867188,2361.7949218750,7070.6411132813,4840.6411132813,3333.8461914063,606.2820434570,1475.7691650391,8163.0771484375,2631.7949218750,3440.7692871094,646.6666870117,7549.4873046875,,,
74.9609375000,6,7600.6411132813,5984.3588867188,5172.3076171875,5413.7177734375,478.9743652344,1698.8461914063,2747.6923828125,7403.3334960938,6203.4614257813,231.5384521484,1936.0256347656,2262.3076171875,5985.5126953125,3224.4870605469,4622.0512695313,1571.6666259766,,,
74.9687500000,6,2711.0256347656,1010.8973999023,3966.1538085938,2525.0000000000,1491.4102783203,4446.9228515625,6982.0512695313,3983.9743652344,4272.3076171875,6285.7690429688,6004.2309570313,5584.2309570313,7861.6665039063,3912.9487304688,4420.7690429688,6027.5639648438,,,
74.9765625000,6,4318.7177734375,7715.1284179688,3347.3076171875,7129.7436523438,5022.8203125000,5801.2822265625,2947.9487304688,4102.4360351563,831.1538085938,1854.6153564453,6665.3847656250,7897.8203125000,2924.6154785156,3333.0769042969,7521.7949218750,2149.4870605469,,,
74.9843750000,6,7861.9228515625,6827.1796875000,6249.7436523438,6901.4101562500,955.1281738281,3096.9230957031,4236.5385742188,6523.8461914063,3236.0256347656,7093.7177734375,400.8974304199,270.8974304199,2705.6411132813,6190.0000000000,8281.5380859375,4488.4614257813,,,
74.9921875000,6,5604.4873046875,567.5640869141,6130.1284179688,7398.3334960938,8067.8203125000,1219.6153564453,1057.5640869141,2505.3845214844,2043.5897216797,6146.5385742188,5307.4360351563,5005.1284179688,3819.8718261719,1948.4615478516,1381.7949218750,1411.0256347656,,,
84.9999999998,7,5564.4873046875,4620.5126953125,2583.4614257813,2831.5385742188,3555.0000000000,6291.6665039063,1432.3077392578,3933.5898437500,4994.7436523438,641.5384521484,4820.2563476563,848.9743652344,7464.8715820313,5548.0771484375,521.4102783203,5828.8461914063,,,
85.0078124998,7,5725.1284179688,3557.0512695313,1229.4871826172,8338.5898437500,288.4615173340,4353.7177734375,438.9743652344,3673.9743652344,7241.0258789063,4466.4101562500,5978.4614257813,899.2307739258,835.7692260742,5767.0512695313,2626.9230957031,646.0256347656,,,
85.0156249998,7,1933.8461914063,1387.4359130859,355.3846130371,6781.6665039063,7306.1538085938,6215.7690429688,3038.5898437500,6139.3588867188,2262.9487304688,4112.0512695313,5214.7436523438,6511.7949218750,3979.7436523438,6248.2050781250,3954.1025390625,5774.6152343750,,,
85.0234374998,7,1731.2821044922,6169.6152343750,2083.4614257813,1902.8205566406,4172.8203125000,5840.0000000000,3187.1794433594,181.2820434570,4714.6152343750,3084.4870605469,5167.0512695313,6541.0258789063,2840.0000000000,4537.0512695313,1764.6153564453,6472.0512695313,,,
85.0312499998,7,2858.4614257813,605.0000000000,1618.0769042969,3228.3332519531,3587.1794433594,2288.4614257813,7970.6411132813,2947.5642089844,2953.2050781250,3005.6411132813,3426.6667480469,7356.1538085938,7545.1284179688,5307.4360351563,1883.0769042969,480.1282043457,,,
85.0390624998,7,699.6153564453,7172.3076171875,5941.6665039063,4870.0000000000,752.9487304688,486.4102478027,3821.6667480469,2687.8205566406,2575.5126953125,3079.1025390625,6602.4360351563,7807.8203125000,4004.2307128906,5389.2309570313,6098.0771484375,6727.8203125000,,,
85.0468749998,7,879.3589477539,6416.4101562500,6071.5385742188,7066.1538085938,1385.2563476563,171.9230651855,17.3076839447,5875.5126953125,1575.3846435547,1021.9230957031,6986.1538085938,920.8973999023,2381.0256347656,8089.2309570313,1698.0769042969,6880.6411132813,,,
85.0546874998,7,2887.0512695313,4172.8203125000,6462.8203125000,106.4102478027,4411.4101562500,7918.5898437500,713.9743652344,8309.1025390625,8196.5380859375,8012.9487304688,128.9743499756,1183.2050781250,1337.4359130859,7226.5385742188,4177.8203125000,2423.4614257813,,,
85.0624999998,7,2017.9487304688,2270.6411132813,6069.7436523438,1275.6409912109,7526.4101562500,8339.6152343750,8050.1284179688,6109.8715820313,7153.3334960938,595.7692260742,6697.5639648438,3561.6667480469,6191.4101562500,2698.9743652344,5768.9741210938,6336.4101562500,,,
85.0703124998,7,7513.5898437500,5100.5126953125,4330.1284179688,6651.9228515625,2610.1281738281,2874.3588867188,3787.9487304688,6803.9741210938,3365.5129394531,1838.2050781250,7581.9228515625,4724.1025390625,2298.5898437500,7905.5126953125,1289.7435302734,267.3076782227,,,
85.0781249998,7,6772.9487304688,5417.9487304688,3138.4614257813,2295.1281738281,5502.8203125000,8346.1542968750,3920.2563476563,2697.8205566406,5886.9228515625,2939.6154785156,728.9743652344,1288.8461914063,6761.5385742188,3361.7949218750,2995.7692871094,5732.0512695313,,,
85.0859374998,7,1043.7178955078,2315.2563476563,6521.5385742188,1851.6666259766,542.8204956055,5598.4614257813,3229.1025390625,5228.5898437500,4530.6411132813,7903.0771484375,1912.5640869141,2592.5642089844,4053.3332519531,5838.5898437500,8100.6411132813,8172.5639648438,,,
85.0937499998,7,2526.6667480469,270.8974304199,3636.4101562500,7038.2050781250,8363.5898437500,512.1795043945,263.7179260254,4170.6411132813,544.1025390625,4971.1538085938,3955.6411132813,4775.1284179688,4436.2822265625,2996.0256347656,6468.8461914063,4305.6411132813,,,
85.1015624998,7,4431.2822265625,4702.5639648438,7585.0000000000,3892.0512695313,5451.4101562500,1668.9743652344,4261.5385742188,2802.6923828125,2872.9487304688,3379.3588867188,4940.0000000000,2427.5642089844,5239.3588867188,7068.5898437500,7465.7690429688,757.9487304688,,,
